# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.6590e-02 6.8578e+02 4.0659e+02 2.3059e+03 5.4618e+02 1.1000e+03 1.4271e+02
8.7392e-02 6.8973e+02 4.1114e+02 2.3376e+03 5.5043e+02 1.1043e+03 1.3941e+02
8.8201e-02 6.9361e+02 4.1563e+02 2.3668e+03 5.5462e+02 1.1085e+03 1.3613e+02
8.9017e-02 6.9744e+02 4.2005e+02 2.3986e+03 5.5874e+02 1.1126e+03 1.3287e+02
8.9841e-02 7.0121e+02 4.2435e+02 2.4283e+03 5.6278e+02 1.1166e+03 1.2963e+02
9.0673e-02 7.0492e+02 4.2862e+02 2.4594e+03 5.6676e+02 1.1206e+03 1.2642e+02
9.1513e-02 7.0859e+02 4.3273e+02 2.4899e+03 5.7067e+02 1.1245e+03 1.2321e+02
9.2360e-02 7.1220e+02 4.3682e+02 2.5200e+03 5.7450e+02 1.1283e+03 1.2002e+02
9.3215e-02 7.1576e+02 4.4076e+02 2.5515e+03 5.7827e+02 1.1321e+03 1.1683e+02
9.4078e-02 7.1928e+02 4.4465e+02 2.5807e+03 5.8196e+02 1.1357e+03 1.1364e+02
9.4949e-02 7.2275e+02 4.4842e+02 2.6127e+03 5.8559e+02 1.1394e+03 1.1046e+02
9.5828e-02 7.2619e+02 4.5210e+02 2.6415e+03 5.8914e+02 1.1429e+03 1.0726e+02
9.6715e-02 7.2958e+02 4.5570e+02 2.6733e+03 5.9264e+02 1.1464e+03 1.0406e+02
9.7610e-02 7.3293e+02 4.5918e+02 2.7026e+03 5.9606e+02 1.1498e+03 1.0083e+02
9.8514e-02 7.3625e+02 4.6263e+02 2.7334e+03 5.9943e+02 1.1532e+03 9.7595e+01
9.9426e-02 7.3953e+02 4.6593e+02 2.7636e+03 6.0274e+02 1.1565e+03 9.4329e+01
1.0035e-01 7.4279e+02 4.6922e+02 2.7932e+03 6.0600e+02 1.1597e+03 9.1035e+01
1.0128e-01 7.4601e+02 4.7237e+02 2.8244e+03 6.0920e+02 1.1629e+03 8.7709e+01
1.0221e-01 7.4921e+02 4.7551e+02 2.8529e+03 6.1236e+02 1.1660e+03 8.4343e+01
1.0316e-01 7.5238e+02 4.7856e+02 2.8847e+03 6.1547e+02 1.1690e+03 8.0941e+01
1.0411e-01 7.5553e+02 4.8156e+02 2.9128e+03 6.1855e+02 1.1720e+03 7.7491e+01
1.0508e-01 7.5866e+02 4.8455e+02 2.9445e+03 6.2160e+02 1.1750e+03 7.3998e+01
1.0605e-01 7.6176e+02 4.8744e+02 2.9731e+03 6.2461e+02 1.1779e+03 7.0453e+01
1.0703e-01 7.6484e+02 4.9039e+02 3.0038e+03 6.2760e+02 1.1807e+03 6.6860e+01
1.0802e-01 7.6790e+02 4.9323e+02 3.0337e+03 6.3057e+02 1.1835e+03 6.3213e+01
1.0902e-01 7.7093e+02 4.9615e+02 3.0630e+03 6.3353e+02 1.1862e+03 5.9513e+01
1.1003e-01 7.7395e+02 4.9899e+02 3.0944e+03 6.3648e+02 1.1888e+03 5.5761e+01
1.1105e-01 7.7694e+02 5.0191e+02 3.1226e+03 6.3942e+02 1.1914e+03 5.1954e+01
1.1208e-01 7.7990e+02 5.0482e+02 3.1550e+03 6.4236e+02 1.1939e+03 4.8099e+01
1.1312e-01 7.8284e+02 5.0775e+02 3.1829e+03 6.4530e+02 1.1964e+03 4.4190e+01
1.1416e-01 7.8575e+02 5.1077e+02 3.2154e+03 6.4825e+02 1.1987e+03 4.0240e+01
1.1522e-01 7.8863e+02 5.1376e+02 3.2443e+03 6.5121e+02 1.2011e+03 3.6241e+01
1.1629e-01 7.9148e+02 5.1690e+02 3.2758e+03 6.5418e+02 1.2033e+03 3.2205e+01
1.1736e-01 7.9429e+02 5.2000e+02 3.3067e+03 6.5716e+02 1.2055e+03 2.8134e+01
1.1845e-01 7.9706e+02 5.2328e+02 3.3367e+03 6.6016e+02 1.2076e+03 2.4031e+01
1.1955e-01 7.9978e+02 5.2653e+02 3.3697e+03 6.6317e+02 1.2096e+03 1.9908e+01
1.2065e-01 8.0246e+02 5.2993e+02 3.3984e+03 6.6619e+02 1.2116e+03 1.5762e+01
1.2177e-01 8.0508e+02 5.3337e+02 3.4329e+03 6.6923e+02 1.2134e+03 1.1612e+01
1.2290e-01 8.0765e+02 5.3689e+02 3.4616e+03 6.7228e+02 1.2152e+03 7.4530e+00
1.2404e-01 8.1016e+02 5.4054e+02 3.4963e+03 6.7534e+02 1.2169e+03 3.3041e+00
1.2518e-01 8.1260e+02 5.4417e+02 3.5264e+03 6.7840e+02 1.2185e+03 -8.3706e-01
1.2634e-01 8.1497e+02 5.4800e+02 3.5599e+03 6.8146e+02 1.2200e+03 -4.9548e+00
1.2751e-01 8.1726e+02 5.5175e+02 3.5925e+03 6.8452e+02 1.2214e+03 -9.0449e+00
1.2869e-01 8.1947e+02 5.5570e+02 3.6239e+03 6.8757e+02 1.2227e+03 -1.3101e+01
1.2988e-01 8.2160e+02 5.5958e+02 3.6593e+03 6.9060e+02 1.2238e+03 -1.7108e+01
1.3109e-01 8.2364e+02 5.6359e+02 3.6891e+03 6.9361e+02 1.2249e+03 -2.1070e+01
1.3230e-01 8.2559e+02 5.6757e+02 3.7260e+03 6.9658e+02 1.2259e+03 -2.4966e+01
1.3353e-01 8.2745e+02 5.7157e+02 3.7556e+03 6.9952e+02 1.2268e+03 -2.8805e+01
1.3476e-01 8.2921e+02 5.7562e+02 3.7923e+03 7.0240e+02 1.2275e+03 -3.2566e+01
1.3601e-01 8.3086e+02 5.7954e+02 3.8233e+03 7.0522e+02 1.2282e+03 -3.6257e+01
1.3727e-01 8.3242e+02 5.8358e+02 3.8580e+03 7.0798e+02 1.2287e+03 -3.9865e+01
1.3854e-01 8.3387e+02 5.8739e+02 3.8917e+03 7.1065e+02 1.2291e+03 -4.3390e+01
1.3982e-01 8.3522e+02 5.9131e+02 3.9234e+03 7.1324e+02 1.2294e+03 -4.6834e+01
1.4112e-01 8.3646e+02 5.9499e+02 3.9597e+03 7.1574e+02 1.2296e+03 -5.0184e+01
1.4242e-01 8.3760e+02 5.9867e+02 3.9888e+03 7.1813e+02 1.2297e+03 -5.3457e+01
1.4374e-01 8.3864e+02 6.0219e+02 4.0264e+03 7.2041e+02 1.2296e+03 -5.6634e+01
1.4507e-01 8.3958e+02 6.0555e+02 4.0546e+03 7.2257e+02 1.2295e+03 -5.9737e+01
1.4641e-01 8.4042e+02 6.0885e+02 4.0910e+03 7.2462e+02 1.2292e+03 -6.2752e+01
1.4777e-01 8.4116e+02 6.1185e+02 4.1204e+03 7.2653e+02 1.2289e+03 -6.5696e+01
1.4914e-01 8.4182e+02 6.1486e+02 4.1536e+03 7.2831e+02 1.2284e+03 -6.8565e+01
1.5052e-01 8.4238e+02 6.1750e+02 4.1855e+03 7.2997e+02 1.2279e+03 -7.1369e+01
1.5191e-01 8.4287e+02 6.2015e+02 4.2145e+03 7.3149e+02 1.2272e+03 -7.4116e+01
1.5332e-01 8.4327e+02 6.2244e+02 4.2487e+03 7.3287e+02 1.2265e+03 -7.6805e+01
1.5474e-01 8.4361e+02 6.2467e+02 4.2744e+03 7.3413e+02 1.2257e+03 -7.9459e+01
1.5617e-01 8.4387e+02 6.2665e+02 4.3094e+03 7.3526e+02 1.2248e+03 -8.2063e+01
1.5762e-01 8.4407e+02 6.2845e+02 4.3337e+03 7.3627e+02 1.2238e+03 -8.4649e+01
1.5907e-01 8.4421e+02 6.3016e+02 4.3672e+03 7.3717e+02 1.2227e+03 -8.7204e+01
1.6055e-01 8.4429e+02 6.3156e+02 4.3926e+03 7.3796e+02 1.2216e+03 -8.9751e+01
1.6203e-01 8.4433e+02 6.3302e+02 4.4222e+03 7.3865e+02 1.2203e+03 -9.2286e+01
1.6353e-01 8.4431e+02 6.3412e+02 4.4505e+03 7.3925e+02 1.2191e+03 -9.4820e+01
1.6505e-01 8.4426e+02 6.3533e+02 4.4756e+03 7.3977e+02 1.2177e+03 -9.7363e+01
1.6658e-01 8.4416e+02 6.3625e+02 4.5068e+03 7.4023e+02 1.2163e+03 -9.9906e+01
1.6812e-01 8.4403e+02 6.3723e+02 4.5283e+03 7.4062e+02 1.2148e+03 -1.0247e+02
1.6967e-01 8.4385e+02 6.3810e+02 4.5610e+03 7.4097e+02 1.2133e+03 -1.0504e+02
1.7124e-01 8.4364e+02 6.3890e+02 4.5814e+03 7.4129e+02 1.2116e+03 -1.0764e+02
1.7283e-01 8.4339e+02 6.3981e+02 4.6130e+03 7.4158e+02 1.2100e+03 -1.1024e+02
1.7443e-01 8.4311e+02 6.4052e+02 4.6354e+03 7.4185e+02 1.2082e+03 -1.1287e+02
1.7604e-01 8.4279e+02 6.4151e+02 4.6633e+03 7.4212e+02 1.2064e+03 -1.1551e+02
1.7767e-01 8.4242e+02 6.4226e+02 4.6899e+03 7.4238e+02 1.2046e+03 -1.1815e+02
1.7932e-01 8.4201e+02 6.4334e+02 4.7130e+03 7.4264e+02 1.2026e+03 -1.2080e+02
1.8098e-01 8.4155e+02 6.4424e+02 4.7442e+03 7.4292e+02 1.2006e+03 -1.2344e+02
1.8265e-01 8.4104e+02 6.4538e+02 4.7636e+03 7.4320e+02 1.1985e+03 -1.2608e+02
1.8435e-01 8.4047e+02 6.4652e+02 4.7974e+03 7.4350e+02 1.1964e+03 -1.2869e+02
1.8605e-01 8.3985e+02 6.4771e+02 4.8161e+03 7.4380e+02 1.1941e+03 -1.3130e+02
1.8777e-01 8.3916e+02 6.4912e+02 4.8491e+03 7.4411e+02 1.1918e+03 -1.3385e+02
1.8951e-01 8.3840e+02 6.5035e+02 4.8709e+03 7.4441e+02 1.1894e+03 -1.3638e+02
1.9127e-01 8.3756e+02 6.5195e+02 4.8995e+03 7.4471e+02 1.1869e+03 -1.3884e+02
1.9304e-01 8.3665e+02 6.5324e+02 4.9268e+03 7.4499e+02 1.1843e+03 -1.4125e+02
1.9483e-01 8.3566e+02 6.5490e+02 4.9495e+03 7.4524e+02 1.1817e+03 -1.4360e+02
1.9663e-01 8.3458e+02 6.5627e+02 4.9824e+03 7.4545e+02 1.1789e+03 -1.4587e+02
1.9845e-01 8.3342e+02 6.5783e+02 5.0003e+03 7.4561e+02 1.1761e+03 -1.4807e+02
2.0029e-01 8.3216e+02 6.5925e+02 5.0359e+03 7.4570e+02 1.1732e+03 -1.5018e+02
2.0214e-01 8.3083e+02 6.6057e+02 5.0527e+03 7.4572e+02 1.1701e+03 -1.5222e+02
2.0401e-01 8.2940e+02 6.6198e+02 5.0863e+03 7.4565e+02 1.1670e+03 -1.5416e+02
2.0590e-01 8.2789e+02 6.6297e+02 5.1062e+03 7.4548e+02 1.1638e+03 -1.5603e+02
2.0781e-01 8.2629e+02 6.6422e+02 5.1335e+03 7.4520e+02 1.1605e+03 -1.5781e+02
2.0973e-01 8.2462e+02 6.6490e+02 5.1593e+03 7.4481e+02 1.1572e+03 -1.5952e+02
2.1167e-01 8.2287e+02 6.6582e+02 5.1786e+03 7.4430e+02 1.1537e+03 -1.6115e+02
2.1363e-01 8.2104e+02 6.6622e+02 5.2099e+03 7.4366e+02 1.1502e+03 -1.6271e+02
2.1561e-01 8.1915e+02 6.6667e+02 5.2230e+03 7.4289e+02 1.1466e+03 -1.6422e+02
2.1760e-01 8.1718e+02 6.6684e+02 5.2562e+03 7.4200e+02 1.1429e+03 -1.6566e+02
2.1962e-01 8.1517e+02 6.6676e+02 5.2676e+03 7.4099e+02 1.1392e+03 -1.6707e+02
2.2165e-01 8.1310e+02 6.6673e+02 5.2976e+03 7.3987e+02 1.1354e+03 -1.6843e+02
2.2370e-01 8.1098e+02 6.6619e+02 5.3123e+03 7.3864e+02 1.1316e+03 -1.6977e+02
2.2578e-01 8.0882e+02 6.6595e+02 5.3349e+03 7.3732e+02 1.1277e+03 -1.7108e+02
2.2787e-01 8.0662e+02 6.6510e+02 5.3561e+03 7.3592e+02 1.1237e+03 -1.7237e+02
2.2998e-01 8.0438e+02 6.6460e+02 5.3698e+03 7.3444e+02 1.1197e+03 -1.7366e+02
2.3210e-01 8.0211e+02 6.6364e+02 5.3975e+03 7.3291e+02 1.1157e+03 -1.7492e+02
2.3425e-01 7.9981e+02 6.6288e+02 5.4047e+03 7.3133e+02 1.1116e+03 -1.7620e+02
2.3642e-01 7.9746e+02 6.6199e+02 5.4354e+03 7.2972e+02 1.1075e+03 -1.7744e+02
2.3861e-01 7.9510e+02 6.6101e+02 5.4412e+03 7.2809e+02 1.1033e+03 -1.7871e+02
2.4082e-01 7.9269e+02 6.6030e+02 5.4694e+03 7.2644e+02 1.0991e+03 -1.7995e+02
2.4305e-01 7.9025e+02 6.5921e+02 5.4799e+03 7.2480e+02 1.0948e+03 -1.8119e+02
2.4530e-01 7.8778e+02 6.5868e+02 5.5004e+03 7.2315e+02 1.0905e+03 -1.8241e+02
2.4757e-01 7.8526e+02 6.5762e+02 5.5198e+03 7.2151e+02 1.0861e+03 -1.8361e+02
2.4986e-01 7.8270e+02 6.5718e+02 5.5306e+03 7.1988e+02 1.0817e+03 -1.8479e+02
2.5217e-01 7.8010e+02 6.5631e+02 5.5588e+03 7.1825e+02 1.0772e+03 -1.8591e+02
2.5451e-01 7.7745e+02 6.5581e+02 5.5623e+03 7.1661e+02 1.0727e+03 -1.8703e+02
2.5686e-01 7.7473e+02 6.5522e+02 5.5948e+03 7.1497e+02 1.0681e+03 -1.8806e+02
2.5924e-01 7.7198e+02 6.5455e+02 5.5971e+03 7.1330e+02 1.0634e+03 -1.8908e+02
2.6164e-01 7.6916e+02 6.5418e+02 5.6266e+03 7.1161e+02 1.0587e+03 -1.9001e+02
2.6407e-01 7.6629e+02 6.5329e+02 5.6350e+03 7.0987e+02 1.0540e+03 -1.9091e+02
2.6651e-01 7.6336e+02 6.5299e+02 5.6547e+03 7.0808e+02 1.0492e+03 -1.9173e+02
2.6898e-01 7.6037e+02 6.5192e+02 5.6734e+03 7.0623e+02 1.0443e+03 -1.9248e+02
2.7147e-01 7.5733e+02 6.5143e+02 5.6809e+03 7.0431e+02 1.0394e+03 -1.9319e+02
2.7398e-01 7.5423e+02 6.5027e+02 5.7093e+03 7.0230e+02 1.0344e+03 -1.9382e+02
2.7652e-01 7.5109e+02 6.4935e+02 5.7077e+03 7.0020e+02 1.0294e+03 -1.9442e+02
2.7908e-01 7.4789e+02 6.4817e+02 5.7397e+03 6.9802e+02 1.0244e+03 -1.9494e+02
2.8166e-01 7.4466e+02 6.4673e+02 5.7366e+03 6.9574e+02 1.0193e+03 -1.9545e+02
2.8427e-01 7.4138e+02 6.4553e+02 5.7638e+03 6.9338e+02 1.0141e+03 -1.9588e+02
2.8690e-01 7.3807e+02 6.4361e+02 5.7672e+03 6.9094e+02 1.0090e+03 -1.9630e+02
2.8955e-01 7.3473e+02 6.4231e+02 5.7827e+03 6.8842e+02 1.0037e+03 -1.9669e+02
2.9224e-01 7.3136e+02 6.4011e+02 5.7976e+03 6.8583e+02 9.9851e+02 -1.9705e+02
2.9494e-01 7.2797e+02 6.3859e+02 5.7991e+03 6.8320e+02 9.9325e+02 -1.9740e+02
2.9767e-01 7.2454e+02 6.3638e+02 5.8249e+03 6.8052e+02 9.8796e+02 -1.9771e+02
3.0043e-01 7.2111e+02 6.3454e+02 5.8165e+03 6.7781e+02 9.8264e+02 -1.9804e+02
3.0321e-01 7.1763e+02 6.3253e+02 5.8470e+03 6.7507e+02 9.7729e+02 -1.9831e+02
3.0602e-01 7.1416e+02 6.3037e+02 5.8374e+03 6.7232e+02 9.7193e+02 -1.9862e+02
3.0885e-01 7.1064e+02 6.2866e+02 5.8634e+03 6.6957e+02 9.6653e+02 -1.9886e+02
3.1171e-01 7.0712e+02 6.2629e+02 5.8621e+03 6.6682e+02 9.6111e+02 -1.9912e+02
3.1459e-01 7.0356e+02 6.2480e+02 5.8753e+03 6.6406e+02 9.5566e+02 -1.9934e+02
3.1751e-01 6.9997e+02 6.2240e+02 5.8884e+03 6.6130e+02 9.5019e+02 -1.9952e+02
3.2044e-01 6.9636e+02 6.2091e+02 5.8858e+03 6.5854e+02 9.4469e+02 -1.9970e+02
3.2341e-01 6.9271e+02 6.1870e+02 5.9126e+03 6.5577e+02 9.3916e+02 -1.9980e+02
3.2641e-01 6.8904e+02 6.1696e+02 5.8988e+03 6.5298e+02 9.3361e+02 -1.9991e+02
3.2943e-01 6.8532e+02 6.1505e+02 5.9313e+03 6.5017e+02 9.2802e+02 -1.9993e+02
3.3248e-01 6.8160e+02 6.1291e+02 5.9165e+03 6.4732e+02 9.2241e+02 -1.9996e+02
3.3555e-01 6.7782e+02 6.1124e+02 5.9431e+03 6.4443e+02 9.1678e+02 -1.9990e+02
3.3866e-01 6.7403e+02 6.0870e+02 5.9383e+03 6.4149e+02 9.1112e+02 -1.9984e+02
3.4180e-01 6.7020e+02 6.0708e+02 5.9492e+03 6.3850e+02 9.0544e+02 -1.9972e+02
3.4496e-01 6.6635e+02 6.0430e+02 5.9608e+03 6.3546e+02 8.9974e+02 -1.9956e+02
3.4815e-01 6.6248e+02 6.0245e+02 5.9530e+03 6.3236e+02 8.9402e+02 -1.9939e+02
3.5138e-01 6.5858e+02 5.9969e+02 5.9794e+03 6.2920e+02 8.8828e+02 -1.9916e+02
3.5463e-01 6.5468e+02 5.9738e+02 5.9588e+03 6.2601e+02 8.8254e+02 -1.9895e+02
3.5791e-01 6.5074e+02 5.9484e+02 5.9910e+03 6.2276e+02 8.7678e+02 -1.9866e+02
3.6123e-01 6.4681e+02 5.9200e+02 5.9694e+03 6.1949e+02 8.7101e+02 -1.9841e+02
3.6457e-01 6.4285e+02 5.8975e+02 5.9945e+03 6.1618e+02 8.6522e+02 -1.9809e+02
3.6794e-01 6.3889e+02 5.8654e+02 5.9844e+03 6.1287e+02 8.5944e+02 -1.9780e+02
3.7135e-01 6.3491e+02 5.8446e+02 5.9920e+03 6.0953e+02 8.5364e+02 -1.9747e+02
3.7479e-01 6.3093e+02 5.8116e+02 6.0011e+03 6.0620e+02 8.4783e+02 -1.9712e+02
3.7826e-01 6.2694e+02 5.7902e+02 5.9878e+03 6.0286e+02 8.4202e+02 -1.9677e+02
3.8176e-01 6.2292e+02 5.7594e+02 6.0146e+03 5.9951e+02 8.3620e+02 -1.9636e+02
3.8529e-01 6.1891e+02 5.7347e+02 5.9871e+03 5.9617e+02 8.3037e+02 -1.9600e+02
3.8886e-01 6.1487e+02 5.7083e+02 6.0211e+03 5.9282e+02 8.2454e+02 -1.9553e+02
3.9246e-01 6.1083e+02 5.6789e+02 5.9931e+03 5.8946e+02 8.1870e+02 -1.9511e+02
3.9609e-01 6.0676e+02 5.6567e+02 6.0191e+03 5.8608e+02 8.1284e+02 -1.9460e+02
3.9976e-01 6.0270e+02 5.6232e+02 6.0051e+03 5.8269e+02 8.0699e+02 -1.9411e+02
4.0346e-01 5.9861e+02 5.6029e+02 6.0105e+03 5.7927e+02 8.0113e+02 -1.9358e+02
4.0720e-01 5.9452e+02 5.5678e+02 6.0188e+03 5.7582e+02 7.9527e+02 -1.9301e+02
4.1097e-01 5.9042e+02 5.5456e+02 6.0001e+03 5.7235e+02 7.8941e+02 -1.9245e+02
4.1477e-01 5.8629e+02 5.5121e+02 6.0282e+03 5.6885e+02 7.8354e+02 -1.9181e+02
4.1861e-01 5.8219e+02 5.4849e+02 5.9934e+03 5.6532e+02 7.7768e+02 -1.9122e+02
4.2249e-01 5.7805e+02 5.4555e+02 6.0290e+03 5.6176e+02 7.7181e+02 -1.9054e+02
4.2640e-01 5.7394e+02 5.4222e+02 5.9939e+03 5.5819e+02 7.6595e+02 -1.8992e+02
4.3035e-01 5.6980e+02 5.3972e+02 6.0199e+03 5.5460e+02 7.6009e+02 -1.8922e+02
4.3433e-01 5.6568e+02 5.3594e+02 6.0010e+03 5.5101e+02 7.5424e+02 -1.8855e+02
4.3835e-01 5.6155e+02 5.3368e+02 6.0035e+03 5.4741e+02 7.4839e+02 -1.8785e+02
4.4241e-01 5.5741e+02 5.2979e+02 6.0101e+03 5.4380e+02 7.4255e+02 -1.8712e+02
4.4650e-01 5.5329e+02 5.2742e+02 5.9855e+03 5.4020e+02 7.3672e+02 -1.8642e+02
4.5064e-01 5.4914e+02 5.2383e+02 6.0151e+03 5.3659e+02 7.3089e+02 -1.8564e+02
4.5481e-01 5.4502e+02 5.2100e+02 5.9726e+03 5.3299e+02 7.2507e+02 -1.8493e+02
4.5902e-01 5.4087e+02 5.1798e+02 6.0109e+03 5.2937e+02 7.1925e+02 -1.8410e+02
4.6327e-01 5.3675e+02 5.1452e+02 5.9687e+03 5.2576e+02 7.1344e+02 -1.8336e+02
4.6756e-01 5.3260e+02 5.1205e+02 5.9959e+03 5.2214e+02 7.0764e+02 -1.8251e+02
4.7189e-01 5.2847e+02 5.0808e+02 5.9727e+03 5.1851e+02 7.0185e+02 -1.8171e+02
4.7625e-01 5.2434e+02 5.0587e+02 5.9729e+03 5.1487e+02 6.9607e+02 -1.8086e+02
4.8066e-01 5.2020e+02 5.0177e+02 5.9791e+03 5.1121e+02 6.9030e+02 -1.7999e+02
4.8511e-01 5.1608e+02 4.9937e+02 5.9485e+03 5.0755e+02 6.8455e+02 -1.7915e+02
4.8960e-01 5.1194e+02 4.9558e+02 5.9804e+03 5.0387e+02 6.7880e+02 -1.7823e+02
4.9414e-01 5.0784e+02 4.9260e+02 5.9298e+03 5.0020e+02 6.7307e+02 -1.7739e+02
4.9871e-01 5.0371e+02 4.8943e+02 5.9711e+03 4.9651e+02 6.6735e+02 -1.7643e+02
5.0333e-01 4.9962e+02 4.8574e+02 5.9213e+03 4.9283e+02 6.6165e+02 -1.7557e+02
5.0799e-01 4.9551e+02 4.8321e+02 5.9496e+03 4.8915e+02 6.5596e+02 -1.7461e+02
5.1269e-01 4.9142e+02 4.7899e+02 5.9219e+03 4.8547e+02 6.5029e+02 -1.7370e+02
5.1744e-01 4.8734e+02 4.7680e+02 5.9196e+03 4.8180e+02 6.4463e+02 -1.7275e+02
5.2223e-01 4.8325e+02 4.7249e+02 5.9253e+03 4.7813e+02 6.3899e+02 -1.7179e+02
5.2706e-01 4.7920e+02 4.7013e+02 5.8884e+03 4.7446e+02 6.3336e+02 -1.7086e+02
5.3194e-01 4.7511e+02 4.6622e+02 5.9234e+03 4.7079e+02 6.2775e+02 -1.6984e+02
5.3686e-01 4.7108e+02 4.6323e+02 5.8644e+03 4.6713e+02 6.2217e+02 -1.6891e+02
5.4183e-01 4.6702e+02 4.6004e+02 5.9096e+03 4.6346e+02 6.1659e+02 -1.6786e+02
5.4685e-01 4.6300e+02 4.5625e+02 5.8523e+03 4.5980e+02 6.1105e+02 -1.6691e+02
5.5191e-01 4.5896e+02 4.5379e+02 5.8823e+03 4.5613e+02 6.0551e+02 -1.6586e+02
5.5702e-01 4.5496e+02 4.4939e+02 5.8504e+03 4.5247e+02 6.0000e+02 -1.6487e+02
5.6218e-01 4.5095e+02 4.4728e+02 5.8457e+03 4.4881e+02 5.9451e+02 -1.6384e+02
5.6738e-01 4.4695e+02 4.4278e+02 5.8516e+03 4.4515e+02 5.8903e+02 -1.6279e+02
5.7264e-01 4.4299e+02 4.4047e+02 5.8081e+03 4.4151e+02 5.8359e+02 -1.6180e+02
5.7794e-01 4.3900e+02 4.3644e+02 5.8466e+03 4.3786e+02 5.7816e+02 -1.6070e+02
5.8329e-01 4.3508e+02 4.3343e+02 5.7788e+03 4.3423e+02 5.7276e+02 -1.5972e+02
5.8869e-01 4.3111e+02 4.3025e+02 5.8284e+03 4.3060e+02 5.6737e+02 -1.5859e+02
5.9414e-01 4.2721e+02 4.2636e+02 5.7632e+03 4.2698e+02 5.6201e+02 -1.5760e+02
5.9964e-01 4.2328e+02 4.2401e+02 5.7954e+03 4.2337e+02 5.5667e+02 -1.5648e+02
6.0519e-01 4.1939e+02 4.1947e+02 5.7593e+03 4.1977e+02 5.5136e+02 -1.5544e+02
6.1079e-01 4.1550e+02 4.1752e+02 5.7523e+03 4.1617e+02 5.4607e+02 -1.5436e+02
6.1645e-01 4.1162e+02 4.1289e+02 5.7589e+03 4.1258e+02 5.4081e+02 -1.5326e+02
6.2215e-01 4.0779e+02 4.1070e+02 5.7086e+03 4.0900e+02 5.3557e+02 -1.5222e+02
6.2791e-01 4.0392e+02 4.0661e+02 5.7515e+03 4.0542e+02 5.3035e+02 -1.5107e+02
6.3373e-01 4.0013e+02 4.0363e+02 5.6746e+03 4.0186e+02 5.2517e+02 -1.5005e+02
6.3959e-01 3.9629e+02 4.0050e+02 5.7293e+03 3.9830e+02 5.2000e+02 -1.4888e+02
6.4551e-01 3.9253e+02 3.9654e+02 5.6560e+03 3.9477e+02 5.1487e+02 -1.4785e+02
6.5149e-01 3.8874e+02 3.9434e+02 5.6908e+03 3.9123e+02 5.0976e+02 -1.4670e+02
6.5752e-01 3.8500e+02 3.8967e+02 5.6507e+03 3.8771e+02 5.0468e+02 -1.4563e+02
6.6361e-01 3.8126e+02 3.8792e+02 5.6413e+03 3.8420e+02 4.9962e+02 -1.4452e+02
6.6975e-01 3.7753e+02 3.8317e+02 5.6491e+03 3.8070e+02 4.9459e+02 -1.4339e+02
6.7595e-01 3.7384e+02 3.8115e+02 5.5917e+03 3.7722e+02 4.8960e+02 -1.4233e+02
6.8221e-01 3.7013e+02 3.7703e+02 5.6396e+03 3.7374e+02 4.8462e+02 -1.4115e+02
6.8852e-01 3.6650e+02 3.7412e+02 5.5534e+03 3.7029e+02 4.7969e+02 -1.4012e+02
6.9490e-01 3.6282e+02 3.7109e+02 5.6139e+03 3.6684e+02 4.7476e+02 -1.3892e+02
7.0133e-01 3.5922e+02 3.6709e+02 5.5325e+03 3.6341e+02 4.6988e+02 -1.3789e+02
7.0782e-01 3.5559e+02 3.6509e+02 5.5701e+03 3.5999e+02 4.6502e+02 -1.3672e+02
7.1438e-01 3.5201e+02 3.6031e+02 5.5262e+03 3.5659e+02 4.6020e+02 -1.3564e+02
7.2099e-01 3.4844e+02 3.5881e+02 5.5146e+03 3.5320e+02 4.5540e+02 -1.3452e+02
7.2766e-01 3.4488e+02 3.5397e+02 5.5240e+03 3.4982e+02 4.5063e+02 -1.3338e+02
7.3440e-01 3.4137e+02 3.5215e+02 5.4594e+03 3.4646e+02 4.4589e+02 -1.3232e+02
7.4120e-01 3.3783e+02 3.4804e+02 5.5130e+03 3.4311e+02 4.4117e+02 -1.3113e+02
7.4806e-01 3.3437e+02 3.4522e+02 5.4171e+03 3.3979e+02 4.3650e+02 -1.3011e+02
7.5499e-01 3.3087e+02 3.4232e+02 5.4839e+03 3.3646e+02 4.3185e+02 -1.2891e+02
7.6198e-01 3.2745e+02 3.3830e+02 5.3944e+03 3.3317e+02 4.2724e+02 -1.2788e+02
7.6903e-01 3.2400e+02 3.3655e+02 5.4352e+03 3.2988e+02 4.2264e+02 -1.2671e+02
7.7615e-01 3.2061e+02 3.3168e+02 5.3877e+03 3.2662e+02 4.1809e+02 -1.2564e+02
7.8333e-01 3.1722e+02 3.3046e+02 5.3739e+03 3.2337e+02 4.1356e+02 -1.2453e+02
7.9059e-01 3.1384e+02 3.2555e+02 5.3854e+03 3.2013e+02 4.0907e+02 -1.2339e+02
7.9790e-01 3.1052e+02 3.2397e+02 5.3134e+03 3.1692e+02 4.0461e+02 -1.2236e+02
8.0529e-01 3.0717e+02 3.1988e+02 5.3732e+03 3.1371e+02 4.0017e+02 -1.2117e+02
8.1275e-01 3.0391e+02 3.1719e+02 5.2675e+03 3.1054e+02 3.9578e+02 -1.2017e+02
8.2027e-01 3.0059e+02 3.1446e+02 5.3411e+03 3.0737e+02 3.9140e+02 -1.1897e+02
