# k[h/Mpc]   R1   R2 
# 
6.8457e+02 1.2833e-04 2.6194e-05
6.9091e+02 1.2531e-04 2.5633e-05
6.9730e+02 1.2235e-04 2.5084e-05
7.0376e+02 1.1946e-04 2.4546e-05
7.1027e+02 1.1664e-04 2.4019e-05
7.1685e+02 1.1389e-04 2.3503e-05
7.2349e+02 1.1120e-04 2.2999e-05
7.3018e+02 1.0857e-04 2.2504e-05
7.3694e+02 1.0600e-04 2.2021e-05
7.4376e+02 1.0349e-04 2.1547e-05
7.5065e+02 1.0103e-04 2.1083e-05
7.5760e+02 9.8635e-05 2.0629e-05
7.6461e+02 9.6294e-05 2.0184e-05
7.7169e+02 9.4006e-05 1.9749e-05
7.7884e+02 9.1771e-05 1.9323e-05
7.8605e+02 8.9588e-05 1.8906e-05
7.9332e+02 8.7455e-05 1.8497e-05
8.0067e+02 8.5372e-05 1.8097e-05
8.0808e+02 8.3336e-05 1.7705e-05
8.1556e+02 8.1348e-05 1.7321e-05
8.2311e+02 7.9406e-05 1.6946e-05
8.3073e+02 7.7509e-05 1.6578e-05
8.3842e+02 7.5655e-05 1.6218e-05
8.4618e+02 7.3845e-05 1.5865e-05
8.5402e+02 7.2077e-05 1.5519e-05
8.6192e+02 7.0350e-05 1.5181e-05
8.6990e+02 6.8663e-05 1.4850e-05
8.7795e+02 6.7015e-05 1.4525e-05
8.8608e+02 6.5406e-05 1.4207e-05
8.9428e+02 6.3834e-05 1.3896e-05
9.0256e+02 6.2299e-05 1.3591e-05
9.1092e+02 6.0800e-05 1.3293e-05
9.1935e+02 5.9336e-05 1.3000e-05
9.2786e+02 5.7906e-05 1.2714e-05
9.3645e+02 5.6510e-05 1.2433e-05
9.4512e+02 5.5146e-05 1.2158e-05
9.5387e+02 5.3815e-05 1.1889e-05
9.6270e+02 5.2514e-05 1.1626e-05
9.7161e+02 5.1244e-05 1.1368e-05
9.8061e+02 5.0005e-05 1.1115e-05
9.8969e+02 4.8794e-05 1.0867e-05
9.9885e+02 4.7612e-05 1.0625e-05
1.0081e+03 4.6457e-05 1.0387e-05
1.0174e+03 4.5331e-05 1.0154e-05
1.0268e+03 4.4230e-05 9.9264e-06
1.0364e+03 4.3156e-05 9.7033e-06
1.0459e+03 4.2107e-05 9.4847e-06
1.0556e+03 4.1083e-05 9.2708e-06
1.0654e+03 4.0083e-05 9.0612e-06
1.0753e+03 3.9108e-05 8.8561e-06
1.0852e+03 3.8155e-05 8.6552e-06
1.0953e+03 3.7225e-05 8.4586e-06
1.1054e+03 3.6317e-05 8.2661e-06
1.1156e+03 3.5431e-05 8.0776e-06
1.1260e+03 3.4566e-05 7.8932e-06
1.1364e+03 3.3721e-05 7.7126e-06
1.1469e+03 3.2897e-05 7.5359e-06
1.1575e+03 3.2093e-05 7.3630e-06
1.1682e+03 3.1307e-05 7.1937e-06
1.1791e+03 3.0541e-05 7.0281e-06
1.1900e+03 2.9793e-05 6.8661e-06
1.2010e+03 2.9063e-05 6.7075e-06
1.2121e+03 2.8351e-05 6.5524e-06
1.2233e+03 2.7655e-05 6.4006e-06
1.2347e+03 2.6977e-05 6.2521e-06
1.2461e+03 2.6314e-05 6.1068e-06
1.2576e+03 2.5668e-05 5.9648e-06
1.2693e+03 2.5037e-05 5.8258e-06
1.2810e+03 2.4422e-05 5.6899e-06
1.2929e+03 2.3821e-05 5.5570e-06
1.3048e+03 2.3235e-05 5.4270e-06
1.3169e+03 2.2663e-05 5.2998e-06
1.3291e+03 2.2105e-05 5.1755e-06
1.3414e+03 2.1560e-05 5.0540e-06
1.3538e+03 2.1029e-05 4.9351e-06
1.3664e+03 2.0511e-05 4.8189e-06
1.3790e+03 2.0005e-05 4.7053e-06
1.3918e+03 1.9511e-05 4.5943e-06
1.4047e+03 1.9030e-05 4.4857e-06
1.4177e+03 1.8560e-05 4.3796e-06
1.4308e+03 1.8101e-05 4.2759e-06
1.4440e+03 1.7654e-05 4.1745e-06
1.4574e+03 1.7218e-05 4.0754e-06
1.4709e+03 1.6792e-05 3.9785e-06
1.4845e+03 1.6377e-05 3.8839e-06
1.4983e+03 1.5971e-05 3.7914e-06
1.5121e+03 1.5576e-05 3.7010e-06
1.5261e+03 1.5190e-05 3.6127e-06
1.5403e+03 1.4814e-05 3.5264e-06
1.5545e+03 1.4447e-05 3.4421e-06
1.5689e+03 1.4089e-05 3.3597e-06
1.5834e+03 1.3740e-05 3.2793e-06
1.5981e+03 1.3399e-05 3.2006e-06
1.6129e+03 1.3067e-05 3.1238e-06
1.6278e+03 1.2743e-05 3.0488e-06
1.6429e+03 1.2426e-05 2.9755e-06
1.6581e+03 1.2118e-05 2.9039e-06
1.6734e+03 1.1817e-05 2.8340e-06
1.6889e+03 1.1524e-05 2.7657e-06
1.7046e+03 1.1237e-05 2.6990e-06
1.7204e+03 1.0958e-05 2.6338e-06
1.7363e+03 1.0686e-05 2.5702e-06
1.7524e+03 1.0420e-05 2.5080e-06
1.7686e+03 1.0161e-05 2.4473e-06
1.7849e+03 9.9080e-06 2.3881e-06
1.8015e+03 9.6615e-06 2.3302e-06
1.8182e+03 9.4211e-06 2.2737e-06
1.8350e+03 9.1866e-06 2.2185e-06
1.8520e+03 8.9578e-06 2.1647e-06
1.8691e+03 8.7348e-06 2.1121e-06
1.8864e+03 8.5172e-06 2.0607e-06
1.9039e+03 8.3050e-06 2.0106e-06
1.9215e+03 8.0981e-06 1.9616e-06
1.9393e+03 7.8962e-06 1.9138e-06
1.9572e+03 7.6994e-06 1.8672e-06
1.9754e+03 7.5074e-06 1.8216e-06
1.9937e+03 7.3202e-06 1.7772e-06
2.0121e+03 7.1376e-06 1.7337e-06
2.0307e+03 6.9595e-06 1.6914e-06
2.0495e+03 6.7859e-06 1.6500e-06
2.0685e+03 6.6165e-06 1.6097e-06
2.0877e+03 6.4514e-06 1.5703e-06
2.1070e+03 6.2903e-06 1.5318e-06
2.1265e+03 6.1333e-06 1.4943e-06
2.1462e+03 5.9801e-06 1.4576e-06
2.1660e+03 5.8307e-06 1.4219e-06
2.1861e+03 5.6851e-06 1.3870e-06
2.2063e+03 5.5430e-06 1.3529e-06
2.2268e+03 5.4045e-06 1.3197e-06
2.2474e+03 5.2694e-06 1.2873e-06
2.2682e+03 5.1377e-06 1.2556e-06
2.2892e+03 5.0093e-06 1.2247e-06
2.3104e+03 4.8840e-06 1.1946e-06
2.3318e+03 4.7619e-06 1.1652e-06
2.3533e+03 4.6428e-06 1.1365e-06
2.3751e+03 4.5266e-06 1.1085e-06
2.3971e+03 4.4134e-06 1.0812e-06
2.4193e+03 4.3030e-06 1.0545e-06
2.4417e+03 4.1953e-06 1.0285e-06
2.4643e+03 4.0903e-06 1.0031e-06
2.4871e+03 3.9879e-06 9.7834e-07
2.5102e+03 3.8881e-06 9.5418e-07
2.5334e+03 3.7907e-06 9.3061e-07
2.5568e+03 3.6958e-06 9.0760e-07
2.5805e+03 3.6032e-06 8.8516e-07
2.6044e+03 3.5130e-06 8.6327e-07
2.6285e+03 3.4250e-06 8.4191e-07
2.6528e+03 3.3392e-06 8.2107e-07
2.6774e+03 3.2555e-06 8.0074e-07
2.7022e+03 3.1740e-06 7.8091e-07
2.7272e+03 3.0944e-06 7.6157e-07
2.7525e+03 3.0169e-06 7.4269e-07
2.7779e+03 2.9413e-06 7.2428e-07
2.8037e+03 2.8675e-06 7.0632e-07
2.8296e+03 2.7957e-06 6.8880e-07
2.8558e+03 2.7256e-06 6.7171e-07
2.8822e+03 2.6572e-06 6.5504e-07
2.9089e+03 2.5906e-06 6.3878e-07
2.9359e+03 2.5256e-06 6.2291e-07
2.9630e+03 2.4623e-06 6.0744e-07
2.9905e+03 2.4005e-06 5.9235e-07
3.0181e+03 2.3403e-06 5.7763e-07
3.0461e+03 2.2816e-06 5.6327e-07
3.0743e+03 2.2244e-06 5.4926e-07
3.1027e+03 2.1685e-06 5.3560e-07
3.1315e+03 2.1141e-06 5.2228e-07
3.1605e+03 2.0611e-06 5.0928e-07
3.1897e+03 2.0093e-06 4.9661e-07
3.2192e+03 1.9589e-06 4.8424e-07
3.2490e+03 1.9097e-06 4.7219e-07
3.2791e+03 1.8618e-06 4.6043e-07
3.3095e+03 1.8151e-06 4.4896e-07
3.3401e+03 1.7695e-06 4.3777e-07
3.3710e+03 1.7251e-06 4.2686e-07
3.4022e+03 1.6818e-06 4.1622e-07
3.4337e+03 1.6395e-06 4.0584e-07
3.4655e+03 1.5984e-06 3.9572e-07
3.4976e+03 1.5582e-06 3.8585e-07
3.5300e+03 1.5191e-06 3.7623e-07
3.5627e+03 1.4809e-06 3.6684e-07
3.5957e+03 1.4437e-06 3.5769e-07
3.6289e+03 1.4075e-06 3.4876e-07
3.6625e+03 1.3721e-06 3.4005e-07
3.6964e+03 1.3376e-06 3.3156e-07
3.7307e+03 1.3040e-06 3.2328e-07
3.7652e+03 1.2713e-06 3.1521e-07
3.8001e+03 1.2393e-06 3.0733e-07
3.8352e+03 1.2082e-06 2.9965e-07
3.8707e+03 1.1778e-06 2.9217e-07
3.9066e+03 1.1482e-06 2.8486e-07
3.9427e+03 1.1194e-06 2.7774e-07
3.9792e+03 1.0912e-06 2.7080e-07
4.0161e+03 1.0638e-06 2.6403e-07
4.0533e+03 1.0370e-06 2.5743e-07
4.0908e+03 1.0110e-06 2.5099e-07
4.1286e+03 9.8557e-07 2.4471e-07
4.1669e+03 9.6079e-07 2.3859e-07
4.2054e+03 9.3664e-07 2.3262e-07
4.2444e+03 9.1309e-07 2.2680e-07
4.2837e+03 8.9013e-07 2.2112e-07
4.3233e+03 8.6775e-07 2.1559e-07
4.3633e+03 8.4593e-07 2.1019e-07
4.4037e+03 8.2466e-07 2.0493e-07
4.4445e+03 8.0392e-07 1.9980e-07
4.4857e+03 7.8370e-07 1.9479e-07
4.5272e+03 7.6399e-07 1.8991e-07
4.5691e+03 7.4478e-07 1.8516e-07
4.6114e+03 7.2605e-07 1.8052e-07
4.6541e+03 7.0779e-07 1.7600e-07
4.6972e+03 6.8998e-07 1.7159e-07
4.7407e+03 6.7263e-07 1.6729e-07
4.7845e+03 6.5571e-07 1.6309e-07
4.8288e+03 6.3922e-07 1.5901e-07
4.8735e+03 6.2314e-07 1.5502e-07
4.9187e+03 6.0746e-07 1.5113e-07
4.9642e+03 5.9218e-07 1.4734e-07
5.0101e+03 5.7728e-07 1.4365e-07
5.0565e+03 5.6276e-07 1.4005e-07
5.1033e+03 5.4860e-07 1.3654e-07
5.1506e+03 5.3479e-07 1.3311e-07
5.1983e+03 5.2134e-07 1.2977e-07
5.2464e+03 5.0822e-07 1.2652e-07
5.2950e+03 4.9543e-07 1.2334e-07
5.3440e+03 4.8297e-07 1.2025e-07
5.3934e+03 4.7081e-07 1.1723e-07
5.4434e+03 4.5896e-07 1.1429e-07
5.4938e+03 4.4741e-07 1.1142e-07
5.5446e+03 4.3615e-07 1.0863e-07
5.5960e+03 4.2518e-07 1.0590e-07
5.6478e+03 4.1448e-07 1.0324e-07
5.7000e+03 4.0405e-07 1.0065e-07
5.7528e+03 3.9388e-07 9.8123e-08
5.8061e+03 3.8396e-07 9.5659e-08
5.8598e+03 3.7430e-07 9.3257e-08
5.9141e+03 3.6488e-07 9.0916e-08
5.9688e+03 3.5569e-07 8.8633e-08
6.0241e+03 3.4674e-07 8.6407e-08
6.0798e+03 3.3801e-07 8.4237e-08
6.1361e+03 3.2950e-07 8.2121e-08
6.1929e+03 3.2121e-07 8.0058e-08
6.2503e+03 3.1312e-07 7.8047e-08
6.3081e+03 3.0524e-07 7.6087e-08
6.3665e+03 2.9756e-07 7.4175e-08
6.4255e+03 2.9007e-07 7.2312e-08
6.4849e+03 2.8276e-07 7.0495e-08
6.5450e+03 2.7565e-07 6.8724e-08
6.6056e+03 2.6871e-07 6.6997e-08
6.6667e+03 2.6194e-07 6.5313e-08
6.7284e+03 2.5535e-07 6.3672e-08
6.7907e+03 2.4892e-07 6.2072e-08
6.8536e+03 2.4265e-07 6.0512e-08
6.9170e+03 2.3654e-07 5.8991e-08
6.9811e+03 2.3058e-07 5.7508e-08
7.0457e+03 2.2478e-07 5.6063e-08
7.1109e+03 2.1912e-07 5.4653e-08
7.1768e+03 2.1360e-07 5.3280e-08
7.2432e+03 2.0822e-07 5.1940e-08
7.3102e+03 2.0298e-07 5.0634e-08
7.3779e+03 1.9787e-07 4.9361e-08
7.4462e+03 1.9289e-07 4.8120e-08
7.5152e+03 1.8803e-07 4.6910e-08
7.5847e+03 1.8329e-07 4.5731e-08
7.6549e+03 1.7868e-07 4.4581e-08
7.7258e+03 1.7418e-07 4.3460e-08
7.7973e+03 1.6979e-07 4.2367e-08
7.8695e+03 1.6552e-07 4.1301e-08
7.9424e+03 1.6135e-07 4.0263e-08
8.0159e+03 1.5729e-07 3.9250e-08
8.0901e+03 1.5332e-07 3.8263e-08
8.1650e+03 1.4946e-07 3.7300e-08
8.2406e+03 1.4570e-07 3.6362e-08
8.3169e+03 1.4203e-07 3.5447e-08
8.3939e+03 1.3845e-07 3.4556e-08
8.4716e+03 1.3497e-07 3.3686e-08
8.5500e+03 1.3157e-07 3.2839e-08
8.6291e+03 1.2825e-07 3.2013e-08
8.7090e+03 1.2502e-07 3.1207e-08
8.7897e+03 1.2187e-07 3.0422e-08
8.8710e+03 1.1880e-07 2.9657e-08
8.9532e+03 1.1581e-07 2.8911e-08
9.0360e+03 1.1289e-07 2.8183e-08
9.1197e+03 1.1005e-07 2.7474e-08
9.2041e+03 1.0728e-07 2.6783e-08
9.2893e+03 1.0458e-07 2.6109e-08
9.3753e+03 1.0194e-07 2.5452e-08
9.4621e+03 9.9375e-08 2.4811e-08
9.5497e+03 9.6872e-08 2.4187e-08
9.6381e+03 9.4432e-08 2.3578e-08
9.7273e+03 9.2053e-08 2.2985e-08
9.8174e+03 8.9734e-08 2.2406e-08
9.9083e+03 8.7474e-08 2.1842e-08
1.0000e+04 8.5270e-08 2.1293e-08
