# k[h/Mpc]   R1   R2 
# 
6.8457e+02 1.4219e-04 2.9024e-05
6.9091e+02 1.3884e-04 2.8402e-05
6.9730e+02 1.3557e-04 2.7793e-05
7.0376e+02 1.3237e-04 2.7197e-05
7.1027e+02 1.2925e-04 2.6614e-05
7.1685e+02 1.2619e-04 2.6042e-05
7.2349e+02 1.2321e-04 2.5483e-05
7.3018e+02 1.2030e-04 2.4936e-05
7.3694e+02 1.1745e-04 2.4400e-05
7.4376e+02 1.1467e-04 2.3875e-05
7.5065e+02 1.1195e-04 2.3361e-05
7.5760e+02 1.0929e-04 2.2858e-05
7.6461e+02 1.0670e-04 2.2365e-05
7.7169e+02 1.0416e-04 2.1883e-05
7.7884e+02 1.0169e-04 2.1411e-05
7.8605e+02 9.9267e-05 2.0948e-05
7.9332e+02 9.6903e-05 2.0495e-05
8.0067e+02 9.4595e-05 2.0052e-05
8.0808e+02 9.2339e-05 1.9618e-05
8.1556e+02 9.0136e-05 1.9193e-05
8.2311e+02 8.7984e-05 1.8776e-05
8.3073e+02 8.5882e-05 1.8369e-05
8.3842e+02 8.3829e-05 1.7970e-05
8.4618e+02 8.1823e-05 1.7579e-05
8.5402e+02 7.9864e-05 1.7196e-05
8.6192e+02 7.7950e-05 1.6821e-05
8.6990e+02 7.6081e-05 1.6454e-05
8.7795e+02 7.4255e-05 1.6094e-05
8.8608e+02 7.2472e-05 1.5742e-05
8.9428e+02 7.0730e-05 1.5397e-05
9.0256e+02 6.9030e-05 1.5059e-05
9.1092e+02 6.7368e-05 1.4729e-05
9.1935e+02 6.5746e-05 1.4405e-05
9.2786e+02 6.4162e-05 1.4087e-05
9.3645e+02 6.2615e-05 1.3776e-05
9.4512e+02 6.1104e-05 1.3472e-05
9.5387e+02 5.9628e-05 1.3174e-05
9.6270e+02 5.8187e-05 1.2882e-05
9.7161e+02 5.6781e-05 1.2596e-05
9.8061e+02 5.5407e-05 1.2316e-05
9.8969e+02 5.4065e-05 1.2041e-05
9.9885e+02 5.2755e-05 1.1772e-05
1.0081e+03 5.1476e-05 1.1509e-05
1.0174e+03 5.0228e-05 1.1251e-05
1.0268e+03 4.9009e-05 1.0999e-05
1.0364e+03 4.7818e-05 1.0752e-05
1.0459e+03 4.6656e-05 1.0509e-05
1.0556e+03 4.5521e-05 1.0272e-05
1.0654e+03 4.4414e-05 1.0040e-05
1.0753e+03 4.3332e-05 9.8128e-06
1.0852e+03 4.2277e-05 9.5903e-06
1.0953e+03 4.1246e-05 9.3724e-06
1.1054e+03 4.0240e-05 9.1591e-06
1.1156e+03 3.9258e-05 8.9503e-06
1.1260e+03 3.8300e-05 8.7459e-06
1.1364e+03 3.7364e-05 8.5458e-06
1.1469e+03 3.6451e-05 8.3500e-06
1.1575e+03 3.5560e-05 8.1584e-06
1.1682e+03 3.4690e-05 7.9709e-06
1.1791e+03 3.3840e-05 7.7874e-06
1.1900e+03 3.3012e-05 7.6078e-06
1.2010e+03 3.2203e-05 7.4321e-06
1.2121e+03 3.1413e-05 7.2602e-06
1.2233e+03 3.0643e-05 7.0921e-06
1.2347e+03 2.9891e-05 6.9275e-06
1.2461e+03 2.9157e-05 6.7666e-06
1.2576e+03 2.8441e-05 6.6092e-06
1.2693e+03 2.7742e-05 6.4552e-06
1.2810e+03 2.7060e-05 6.3046e-06
1.2929e+03 2.6395e-05 6.1573e-06
1.3048e+03 2.5745e-05 6.0132e-06
1.3169e+03 2.5111e-05 5.8724e-06
1.3291e+03 2.4493e-05 5.7346e-06
1.3414e+03 2.3890e-05 5.6000e-06
1.3538e+03 2.3301e-05 5.4683e-06
1.3664e+03 2.2726e-05 5.3395e-06
1.3790e+03 2.2166e-05 5.2136e-06
1.3918e+03 2.1619e-05 5.0906e-06
1.4047e+03 2.1085e-05 4.9703e-06
1.4177e+03 2.0565e-05 4.8527e-06
1.4308e+03 2.0057e-05 4.7378e-06
1.4440e+03 1.9561e-05 4.6254e-06
1.4574e+03 1.9078e-05 4.5157e-06
1.4709e+03 1.8606e-05 4.4083e-06
1.4845e+03 1.8146e-05 4.3035e-06
1.4983e+03 1.7697e-05 4.2010e-06
1.5121e+03 1.7259e-05 4.1009e-06
1.5261e+03 1.6831e-05 4.0030e-06
1.5403e+03 1.6415e-05 3.9074e-06
1.5545e+03 1.6008e-05 3.8140e-06
1.5689e+03 1.5611e-05 3.7227e-06
1.5834e+03 1.5224e-05 3.6335e-06
1.5981e+03 1.4847e-05 3.5464e-06
1.6129e+03 1.4478e-05 3.4613e-06
1.6278e+03 1.4119e-05 3.3782e-06
1.6429e+03 1.3769e-05 3.2969e-06
1.6581e+03 1.3427e-05 3.2176e-06
1.6734e+03 1.3094e-05 3.1401e-06
1.6889e+03 1.2768e-05 3.0645e-06
1.7046e+03 1.2451e-05 2.9905e-06
1.7204e+03 1.2142e-05 2.9183e-06
1.7363e+03 1.1840e-05 2.8478e-06
1.7524e+03 1.1546e-05 2.7790e-06
1.7686e+03 1.1258e-05 2.7117e-06
1.7849e+03 1.0978e-05 2.6461e-06
1.8015e+03 1.0705e-05 2.5820e-06
1.8182e+03 1.0439e-05 2.5193e-06
1.8350e+03 1.0179e-05 2.4582e-06
1.8520e+03 9.9256e-06 2.3985e-06
1.8691e+03 9.6784e-06 2.3402e-06
1.8864e+03 9.4373e-06 2.2833e-06
1.9039e+03 9.2022e-06 2.2278e-06
1.9215e+03 8.9729e-06 2.1735e-06
1.9393e+03 8.7493e-06 2.1206e-06
1.9572e+03 8.5312e-06 2.0689e-06
1.9754e+03 8.3185e-06 2.0184e-06
1.9937e+03 8.1110e-06 1.9691e-06
2.0121e+03 7.9087e-06 1.9211e-06
2.0307e+03 7.7114e-06 1.8741e-06
2.0495e+03 7.5190e-06 1.8283e-06
2.0685e+03 7.3313e-06 1.7836e-06
2.0877e+03 7.1484e-06 1.7399e-06
2.1070e+03 6.9699e-06 1.6973e-06
2.1265e+03 6.7959e-06 1.6557e-06
2.1462e+03 6.6261e-06 1.6151e-06
2.1660e+03 6.4606e-06 1.5755e-06
2.1861e+03 6.2992e-06 1.5368e-06
2.2063e+03 6.1418e-06 1.4991e-06
2.2268e+03 5.9884e-06 1.4623e-06
2.2474e+03 5.8387e-06 1.4263e-06
2.2682e+03 5.6927e-06 1.3913e-06
2.2892e+03 5.5504e-06 1.3571e-06
2.3104e+03 5.4116e-06 1.3237e-06
2.3318e+03 5.2763e-06 1.2911e-06
2.3533e+03 5.1443e-06 1.2593e-06
2.3751e+03 5.0157e-06 1.2282e-06
2.3971e+03 4.8902e-06 1.1980e-06
2.4193e+03 4.7678e-06 1.1684e-06
2.4417e+03 4.6485e-06 1.1396e-06
2.4643e+03 4.5322e-06 1.1115e-06
2.4871e+03 4.4187e-06 1.0840e-06
2.5102e+03 4.3081e-06 1.0573e-06
2.5334e+03 4.2002e-06 1.0311e-06
2.5568e+03 4.0951e-06 1.0057e-06
2.5805e+03 3.9925e-06 9.8079e-07
2.6044e+03 3.8925e-06 9.5653e-07
2.6285e+03 3.7950e-06 9.3286e-07
2.6528e+03 3.7000e-06 9.0978e-07
2.6774e+03 3.6073e-06 8.8725e-07
2.7022e+03 3.5169e-06 8.6528e-07
2.7272e+03 3.4287e-06 8.4384e-07
2.7525e+03 3.3428e-06 8.2293e-07
2.7779e+03 3.2590e-06 8.0253e-07
2.8037e+03 3.1773e-06 7.8263e-07
2.8296e+03 3.0977e-06 7.6321e-07
2.8558e+03 3.0200e-06 7.4428e-07
2.8822e+03 2.9443e-06 7.2580e-07
2.9089e+03 2.8705e-06 7.0779e-07
2.9359e+03 2.7985e-06 6.9021e-07
2.9630e+03 2.7283e-06 6.7306e-07
2.9905e+03 2.6599e-06 6.5634e-07
3.0181e+03 2.5931e-06 6.4003e-07
3.0461e+03 2.5281e-06 6.2412e-07
3.0743e+03 2.4647e-06 6.0860e-07
3.1027e+03 2.4028e-06 5.9346e-07
3.1315e+03 2.3425e-06 5.7870e-07
3.1605e+03 2.2837e-06 5.6430e-07
3.1897e+03 2.2264e-06 5.5026e-07
3.2192e+03 2.1705e-06 5.3656e-07
3.2490e+03 2.1161e-06 5.2320e-07
3.2791e+03 2.0629e-06 5.1017e-07
3.3095e+03 2.0112e-06 4.9746e-07
3.3401e+03 1.9607e-06 4.8506e-07
3.3710e+03 1.9114e-06 4.7297e-07
3.4022e+03 1.8634e-06 4.6119e-07
3.4337e+03 1.8166e-06 4.4969e-07
3.4655e+03 1.7710e-06 4.3847e-07
3.4976e+03 1.7265e-06 4.2754e-07
3.5300e+03 1.6832e-06 4.1687e-07
3.5627e+03 1.6409e-06 4.0647e-07
3.5957e+03 1.5997e-06 3.9633e-07
3.6289e+03 1.5595e-06 3.8644e-07
3.6625e+03 1.5203e-06 3.7679e-07
3.6964e+03 1.4821e-06 3.6738e-07
3.7307e+03 1.4449e-06 3.5821e-07
3.7652e+03 1.4086e-06 3.4926e-07
3.8001e+03 1.3732e-06 3.4053e-07
3.8352e+03 1.3387e-06 3.3203e-07
3.8707e+03 1.3050e-06 3.2373e-07
3.9066e+03 1.2723e-06 3.1564e-07
3.9427e+03 1.2403e-06 3.0775e-07
3.9792e+03 1.2091e-06 3.0006e-07
4.0161e+03 1.1787e-06 2.9255e-07
4.0533e+03 1.1491e-06 2.8524e-07
4.0908e+03 1.1202e-06 2.7810e-07
4.1286e+03 1.0920e-06 2.7115e-07
4.1669e+03 1.0646e-06 2.6436e-07
4.2054e+03 1.0378e-06 2.5775e-07
4.2444e+03 1.0117e-06 2.5130e-07
4.2837e+03 9.8629e-07 2.4501e-07
4.3233e+03 9.6149e-07 2.3888e-07
4.3633e+03 9.3732e-07 2.3290e-07
4.4037e+03 9.1375e-07 2.2707e-07
4.4445e+03 8.9077e-07 2.2138e-07
4.4857e+03 8.6837e-07 2.1584e-07
4.5272e+03 8.4653e-07 2.1043e-07
4.5691e+03 8.2524e-07 2.0516e-07
4.6114e+03 8.0449e-07 2.0002e-07
4.6541e+03 7.8425e-07 1.9501e-07
4.6972e+03 7.6453e-07 1.9012e-07
4.7407e+03 7.4530e-07 1.8536e-07
4.7845e+03 7.2655e-07 1.8071e-07
4.8288e+03 7.0827e-07 1.7618e-07
4.8735e+03 6.9045e-07 1.7177e-07
4.9187e+03 6.7309e-07 1.6746e-07
4.9642e+03 6.5615e-07 1.6326e-07
5.0101e+03 6.3964e-07 1.5917e-07
5.0565e+03 6.2355e-07 1.5518e-07
5.1033e+03 6.0786e-07 1.5129e-07
5.1506e+03 5.9257e-07 1.4749e-07
5.1983e+03 5.7766e-07 1.4379e-07
5.2464e+03 5.6312e-07 1.4019e-07
5.2950e+03 5.4896e-07 1.3667e-07
5.3440e+03 5.3514e-07 1.3324e-07
5.3934e+03 5.2168e-07 1.2990e-07
5.4434e+03 5.0855e-07 1.2664e-07
5.4938e+03 4.9575e-07 1.2346e-07
5.5446e+03 4.8327e-07 1.2036e-07
5.5960e+03 4.7111e-07 1.1734e-07
5.6478e+03 4.5926e-07 1.1439e-07
5.7000e+03 4.4770e-07 1.1152e-07
5.7528e+03 4.3643e-07 1.0872e-07
5.8061e+03 4.2544e-07 1.0599e-07
5.8598e+03 4.1474e-07 1.0333e-07
5.9141e+03 4.0430e-07 1.0074e-07
5.9688e+03 3.9412e-07 9.8208e-08
6.0241e+03 3.8420e-07 9.5742e-08
6.0798e+03 3.7453e-07 9.3337e-08
6.1361e+03 3.6510e-07 9.0993e-08
6.1929e+03 3.5591e-07 8.8707e-08
6.2503e+03 3.4695e-07 8.6479e-08
6.3081e+03 3.3822e-07 8.4307e-08
6.3665e+03 3.2970e-07 8.2189e-08
6.4255e+03 3.2140e-07 8.0124e-08
6.4849e+03 3.1331e-07 7.8111e-08
6.5450e+03 3.0542e-07 7.6148e-08
6.6056e+03 2.9774e-07 7.4235e-08
6.6667e+03 2.9024e-07 7.2369e-08
6.7284e+03 2.8293e-07 7.0551e-08
6.7907e+03 2.7581e-07 6.8778e-08
6.8536e+03 2.6886e-07 6.7049e-08
6.9170e+03 2.6209e-07 6.5364e-08
6.9811e+03 2.5550e-07 6.3721e-08
7.0457e+03 2.4906e-07 6.2119e-08
7.1109e+03 2.4279e-07 6.0558e-08
7.1768e+03 2.3668e-07 5.9035e-08
7.2432e+03 2.3072e-07 5.7551e-08
7.3102e+03 2.2491e-07 5.6104e-08
7.3779e+03 2.1925e-07 5.4694e-08
7.4462e+03 2.1372e-07 5.3319e-08
7.5152e+03 2.0834e-07 5.1978e-08
7.5847e+03 2.0310e-07 5.0671e-08
7.6549e+03 1.9798e-07 4.9397e-08
7.7258e+03 1.9300e-07 4.8155e-08
7.7973e+03 1.8814e-07 4.6944e-08
7.8695e+03 1.8340e-07 4.5763e-08
7.9424e+03 1.7878e-07 4.4612e-08
8.0159e+03 1.7428e-07 4.3490e-08
8.0901e+03 1.6989e-07 4.2396e-08
8.1650e+03 1.6561e-07 4.1330e-08
8.2406e+03 1.6144e-07 4.0290e-08
8.3169e+03 1.5737e-07 3.9277e-08
8.3939e+03 1.5341e-07 3.8289e-08
8.4716e+03 1.4955e-07 3.7326e-08
8.5500e+03 1.4578e-07 3.6387e-08
8.6291e+03 1.4211e-07 3.5471e-08
8.7090e+03 1.3853e-07 3.4579e-08
8.7897e+03 1.3504e-07 3.3709e-08
8.8710e+03 1.3164e-07 3.2861e-08
8.9532e+03 1.2832e-07 3.2034e-08
9.0360e+03 1.2509e-07 3.1228e-08
9.1197e+03 1.2194e-07 3.0442e-08
9.2041e+03 1.1887e-07 2.9676e-08
9.2893e+03 1.1587e-07 2.8929e-08
9.3753e+03 1.1296e-07 2.8201e-08
9.4621e+03 1.1011e-07 2.7492e-08
9.5497e+03 1.0734e-07 2.6800e-08
9.6381e+03 1.0463e-07 2.6125e-08
9.7273e+03 1.0200e-07 2.5468e-08
9.8174e+03 9.9429e-08 2.4827e-08
9.9083e+03 9.6924e-08 2.4202e-08
1.0000e+04 9.4483e-08 2.3593e-08
