# k[h/Mpc]   R1   R2 
# 
6.5980e+02 1.7242e-04 3.4893e-05
6.6590e+02 1.6837e-04 3.4147e-05
6.7207e+02 1.6441e-04 3.3416e-05
6.7829e+02 1.6055e-04 3.2700e-05
6.8457e+02 1.5677e-04 3.1999e-05
6.9091e+02 1.5307e-04 3.1314e-05
6.9730e+02 1.4947e-04 3.0642e-05
7.0376e+02 1.4594e-04 2.9985e-05
7.1027e+02 1.4249e-04 2.9342e-05
7.1685e+02 1.3913e-04 2.8712e-05
7.2349e+02 1.3584e-04 2.8095e-05
7.3018e+02 1.3263e-04 2.7491e-05
7.3694e+02 1.2949e-04 2.6900e-05
7.4376e+02 1.2642e-04 2.6322e-05
7.5065e+02 1.2342e-04 2.5755e-05
7.5760e+02 1.2049e-04 2.5201e-05
7.6461e+02 1.1763e-04 2.4657e-05
7.7169e+02 1.1484e-04 2.4126e-05
7.7884e+02 1.1211e-04 2.3605e-05
7.8605e+02 1.0944e-04 2.3095e-05
7.9332e+02 1.0684e-04 2.2596e-05
8.0067e+02 1.0429e-04 2.2107e-05
8.0808e+02 1.0180e-04 2.1629e-05
8.1556e+02 9.9375e-05 2.1160e-05
8.2311e+02 9.7003e-05 2.0701e-05
8.3073e+02 9.4685e-05 2.0252e-05
8.3842e+02 9.2421e-05 1.9812e-05
8.4618e+02 9.0210e-05 1.9381e-05
8.5402e+02 8.8050e-05 1.8959e-05
8.6192e+02 8.5940e-05 1.8545e-05
8.6990e+02 8.3879e-05 1.8140e-05
8.7795e+02 8.1866e-05 1.7744e-05
8.8608e+02 7.9900e-05 1.7356e-05
8.9428e+02 7.7980e-05 1.6975e-05
9.0256e+02 7.6105e-05 1.6603e-05
9.1092e+02 7.4274e-05 1.6238e-05
9.1935e+02 7.2485e-05 1.5881e-05
9.2786e+02 7.0738e-05 1.5531e-05
9.3645e+02 6.9033e-05 1.5188e-05
9.4512e+02 6.7367e-05 1.4853e-05
9.5387e+02 6.5740e-05 1.4524e-05
9.6270e+02 6.4152e-05 1.4202e-05
9.7161e+02 6.2601e-05 1.3887e-05
9.8061e+02 6.1086e-05 1.3578e-05
9.8969e+02 5.9607e-05 1.3275e-05
9.9885e+02 5.8163e-05 1.2979e-05
1.0081e+03 5.6753e-05 1.2689e-05
1.0174e+03 5.5376e-05 1.2405e-05
1.0268e+03 5.4032e-05 1.2126e-05
1.0364e+03 5.2720e-05 1.1854e-05
1.0459e+03 5.1438e-05 1.1587e-05
1.0556e+03 5.0187e-05 1.1325e-05
1.0654e+03 4.8966e-05 1.1069e-05
1.0753e+03 4.7774e-05 1.0819e-05
1.0852e+03 4.6610e-05 1.0573e-05
1.0953e+03 4.5474e-05 1.0333e-05
1.1054e+03 4.4365e-05 1.0098e-05
1.1156e+03 4.3282e-05 9.8677e-06
1.1260e+03 4.2226e-05 9.6423e-06
1.1364e+03 4.1194e-05 9.4218e-06
1.1469e+03 4.0187e-05 9.2059e-06
1.1575e+03 3.9205e-05 8.9947e-06
1.1682e+03 3.8245e-05 8.7879e-06
1.1791e+03 3.7309e-05 8.5856e-06
1.1900e+03 3.6395e-05 8.3876e-06
1.2010e+03 3.5504e-05 8.1939e-06
1.2121e+03 3.4633e-05 8.0044e-06
1.2233e+03 3.3784e-05 7.8190e-06
1.2347e+03 3.2955e-05 7.6376e-06
1.2461e+03 3.2146e-05 7.4602e-06
1.2576e+03 3.1356e-05 7.2866e-06
1.2693e+03 3.0586e-05 7.1168e-06
1.2810e+03 2.9834e-05 6.9508e-06
1.2929e+03 2.9100e-05 6.7884e-06
1.3048e+03 2.8384e-05 6.6296e-06
1.3169e+03 2.7685e-05 6.4743e-06
1.3291e+03 2.7004e-05 6.3224e-06
1.3414e+03 2.6338e-05 6.1740e-06
1.3538e+03 2.5689e-05 6.0288e-06
1.3664e+03 2.5056e-05 5.8868e-06
1.3790e+03 2.4438e-05 5.7480e-06
1.3918e+03 2.3835e-05 5.6124e-06
1.4047e+03 2.3247e-05 5.4798e-06
1.4177e+03 2.2673e-05 5.3501e-06
1.4308e+03 2.2113e-05 5.2234e-06
1.4440e+03 2.1566e-05 5.0996e-06
1.4574e+03 2.1033e-05 4.9785e-06
1.4709e+03 2.0513e-05 4.8602e-06
1.4845e+03 2.0006e-05 4.7446e-06
1.4983e+03 1.9511e-05 4.6316e-06
1.5121e+03 1.9028e-05 4.5212e-06
1.5261e+03 1.8557e-05 4.4133e-06
1.5403e+03 1.8097e-05 4.3079e-06
1.5545e+03 1.7649e-05 4.2049e-06
1.5689e+03 1.7211e-05 4.1043e-06
1.5834e+03 1.6785e-05 4.0060e-06
1.5981e+03 1.6369e-05 3.9099e-06
1.6129e+03 1.5963e-05 3.8161e-06
1.6278e+03 1.5566e-05 3.7244e-06
1.6429e+03 1.5180e-05 3.6349e-06
1.6581e+03 1.4803e-05 3.5474e-06
1.6734e+03 1.4436e-05 3.4620e-06
1.6889e+03 1.4077e-05 3.3786e-06
1.7046e+03 1.3727e-05 3.2971e-06
1.7204e+03 1.3386e-05 3.2175e-06
1.7363e+03 1.3054e-05 3.1397e-06
1.7524e+03 1.2729e-05 3.0638e-06
1.7686e+03 1.2412e-05 2.9897e-06
1.7849e+03 1.2104e-05 2.9173e-06
1.8015e+03 1.1803e-05 2.8466e-06
1.8182e+03 1.1509e-05 2.7776e-06
1.8350e+03 1.1222e-05 2.7102e-06
1.8520e+03 1.0943e-05 2.6444e-06
1.8691e+03 1.0670e-05 2.5801e-06
1.8864e+03 1.0405e-05 2.5174e-06
1.9039e+03 1.0145e-05 2.4561e-06
1.9215e+03 9.8927e-06 2.3963e-06
1.9393e+03 9.6461e-06 2.3379e-06
1.9572e+03 9.4056e-06 2.2809e-06
1.9754e+03 9.1711e-06 2.2253e-06
1.9937e+03 8.9424e-06 2.1710e-06
2.0121e+03 8.7194e-06 2.1180e-06
2.0307e+03 8.5018e-06 2.0662e-06
2.0495e+03 8.2897e-06 2.0157e-06
2.0685e+03 8.0828e-06 1.9664e-06
2.0877e+03 7.8811e-06 1.9182e-06
2.1070e+03 7.6843e-06 1.8713e-06
2.1265e+03 7.4924e-06 1.8254e-06
2.1462e+03 7.3053e-06 1.7807e-06
2.1660e+03 7.1229e-06 1.7370e-06
2.1861e+03 6.9449e-06 1.6944e-06
2.2063e+03 6.7714e-06 1.6528e-06
2.2268e+03 6.6022e-06 1.6122e-06
2.2474e+03 6.4372e-06 1.5725e-06
2.2682e+03 6.2763e-06 1.5339e-06
2.2892e+03 6.1193e-06 1.4962e-06
2.3104e+03 5.9663e-06 1.4593e-06
2.3318e+03 5.8171e-06 1.4234e-06
2.3533e+03 5.6716e-06 1.3884e-06
2.3751e+03 5.5298e-06 1.3541e-06
2.3971e+03 5.3914e-06 1.3208e-06
2.4193e+03 5.2565e-06 1.2882e-06
2.4417e+03 5.1250e-06 1.2564e-06
2.4643e+03 4.9967e-06 1.2254e-06
2.4871e+03 4.8716e-06 1.1952e-06
2.5102e+03 4.7497e-06 1.1656e-06
2.5334e+03 4.6308e-06 1.1368e-06
2.5568e+03 4.5148e-06 1.1087e-06
2.5805e+03 4.4018e-06 1.0813e-06
2.6044e+03 4.2915e-06 1.0546e-06
2.6285e+03 4.1840e-06 1.0285e-06
2.6528e+03 4.0792e-06 1.0030e-06
2.6774e+03 3.9770e-06 9.7819e-07
2.7022e+03 3.8773e-06 9.5397e-07
2.7272e+03 3.7802e-06 9.3033e-07
2.7525e+03 3.6854e-06 9.0728e-07
2.7779e+03 3.5931e-06 8.8479e-07
2.8037e+03 3.5030e-06 8.6285e-07
2.8296e+03 3.4152e-06 8.4144e-07
2.8558e+03 3.3296e-06 8.2056e-07
2.8822e+03 3.2461e-06 8.0020e-07
2.9089e+03 3.1647e-06 7.8033e-07
2.9359e+03 3.0853e-06 7.6096e-07
2.9630e+03 3.0079e-06 7.4205e-07
2.9905e+03 2.9325e-06 7.2362e-07
3.0181e+03 2.8589e-06 7.0563e-07
3.0461e+03 2.7872e-06 6.8809e-07
3.0743e+03 2.7173e-06 6.7098e-07
3.1027e+03 2.6491e-06 6.5429e-07
3.1315e+03 2.5826e-06 6.3802e-07
3.1605e+03 2.5178e-06 6.2214e-07
3.1897e+03 2.4546e-06 6.0666e-07
3.2192e+03 2.3930e-06 5.9155e-07
3.2490e+03 2.3330e-06 5.7682e-07
3.2791e+03 2.2744e-06 5.6246e-07
3.3095e+03 2.2173e-06 5.4845e-07
3.3401e+03 2.1616e-06 5.3478e-07
3.3710e+03 2.1074e-06 5.2145e-07
3.4022e+03 2.0544e-06 5.0846e-07
3.4337e+03 2.0029e-06 4.9578e-07
3.4655e+03 1.9526e-06 4.8342e-07
3.4976e+03 1.9035e-06 4.7136e-07
3.5300e+03 1.8557e-06 4.5960e-07
3.5627e+03 1.8091e-06 4.4813e-07
3.5957e+03 1.7637e-06 4.3695e-07
3.6289e+03 1.7194e-06 4.2605e-07
3.6625e+03 1.6762e-06 4.1541e-07
3.6964e+03 1.6341e-06 4.0504e-07
3.7307e+03 1.5930e-06 3.9492e-07
3.7652e+03 1.5530e-06 3.8506e-07
3.8001e+03 1.5139e-06 3.7544e-07
3.8352e+03 1.4759e-06 3.6606e-07
3.8707e+03 1.4388e-06 3.5691e-07
3.9066e+03 1.4027e-06 3.4799e-07
3.9427e+03 1.3674e-06 3.3929e-07
3.9792e+03 1.3330e-06 3.3081e-07
4.0161e+03 1.2995e-06 3.2254e-07
4.0533e+03 1.2669e-06 3.1447e-07
4.0908e+03 1.2350e-06 3.0661e-07
4.1286e+03 1.2040e-06 2.9894e-07
4.1669e+03 1.1737e-06 2.9146e-07
4.2054e+03 1.1442e-06 2.8417e-07
4.2444e+03 1.1154e-06 2.7706e-07
4.2837e+03 1.0874e-06 2.7012e-07
4.3233e+03 1.0600e-06 2.6336e-07
4.3633e+03 1.0334e-06 2.5677e-07
4.4037e+03 1.0074e-06 2.5034e-07
4.4445e+03 9.8207e-07 2.4407e-07
4.4857e+03 9.5738e-07 2.3796e-07
4.5272e+03 9.3330e-07 2.3200e-07
4.5691e+03 9.0983e-07 2.2619e-07
4.6114e+03 8.8695e-07 2.2052e-07
4.6541e+03 8.6464e-07 2.1500e-07
4.6972e+03 8.4289e-07 2.0961e-07
4.7407e+03 8.2169e-07 2.0436e-07
4.7845e+03 8.0102e-07 1.9924e-07
4.8288e+03 7.8087e-07 1.9424e-07
4.8735e+03 7.6123e-07 1.8937e-07
4.9187e+03 7.4208e-07 1.8463e-07
4.9642e+03 7.2341e-07 1.8000e-07
5.0101e+03 7.0521e-07 1.7548e-07
5.0565e+03 6.8747e-07 1.7108e-07
5.1033e+03 6.7017e-07 1.6679e-07
5.1506e+03 6.5331e-07 1.6261e-07
5.1983e+03 6.3687e-07 1.5853e-07
5.2464e+03 6.2085e-07 1.5455e-07
5.2950e+03 6.0522e-07 1.5068e-07
5.3440e+03 5.8999e-07 1.4690e-07
5.3934e+03 5.7515e-07 1.4321e-07
5.4434e+03 5.6067e-07 1.3962e-07
5.4938e+03 5.4656e-07 1.3611e-07
5.5446e+03 5.3281e-07 1.3270e-07
5.5960e+03 5.1940e-07 1.2937e-07
5.6478e+03 5.0633e-07 1.2612e-07
5.7000e+03 4.9359e-07 1.2295e-07
5.7528e+03 4.8116e-07 1.1987e-07
5.8061e+03 4.6905e-07 1.1686e-07
5.8598e+03 4.5725e-07 1.1392e-07
5.9141e+03 4.4574e-07 1.1106e-07
5.9688e+03 4.3452e-07 1.0827e-07
6.0241e+03 4.2358e-07 1.0556e-07
6.0798e+03 4.1292e-07 1.0290e-07
6.1361e+03 4.0253e-07 1.0032e-07
6.1929e+03 3.9239e-07 9.7800e-08
6.2503e+03 3.8251e-07 9.5343e-08
6.3081e+03 3.7289e-07 9.2948e-08
6.3665e+03 3.6350e-07 9.0613e-08
6.4255e+03 3.5435e-07 8.8337e-08
6.4849e+03 3.4543e-07 8.6117e-08
6.5450e+03 3.3673e-07 8.3953e-08
6.6056e+03 3.2825e-07 8.1844e-08
6.6667e+03 3.1999e-07 7.9787e-08
6.7284e+03 3.1193e-07 7.7782e-08
6.7907e+03 3.0408e-07 7.5827e-08
6.8536e+03 2.9642e-07 7.3922e-08
6.9170e+03 2.8896e-07 7.2064e-08
6.9811e+03 2.8168e-07 7.0252e-08
7.0457e+03 2.7459e-07 6.8487e-08
7.1109e+03 2.6768e-07 6.6765e-08
7.1768e+03 2.6094e-07 6.5087e-08
7.2432e+03 2.5437e-07 6.3450e-08
7.3102e+03 2.4796e-07 6.1855e-08
7.3779e+03 2.4172e-07 6.0300e-08
7.4462e+03 2.3563e-07 5.8784e-08
7.5152e+03 2.2970e-07 5.7306e-08
7.5847e+03 2.2391e-07 5.5865e-08
7.6549e+03 2.1827e-07 5.4460e-08
7.7258e+03 2.1278e-07 5.3091e-08
7.7973e+03 2.0742e-07 5.1755e-08
7.8695e+03 2.0220e-07 5.0454e-08
7.9424e+03 1.9710e-07 4.9185e-08
8.0159e+03 1.9214e-07 4.7948e-08
8.0901e+03 1.8730e-07 4.6742e-08
8.1650e+03 1.8258e-07 4.5566e-08
8.2406e+03 1.7799e-07 4.4420e-08
8.3169e+03 1.7350e-07 4.3303e-08
8.3939e+03 1.6913e-07 4.2213e-08
8.4716e+03 1.6487e-07 4.1152e-08
8.5500e+03 1.6072e-07 4.0116e-08
8.6291e+03 1.5667e-07 3.9107e-08
8.7090e+03 1.5273e-07 3.8123e-08
8.7897e+03 1.4888e-07 3.7164e-08
8.8710e+03 1.4513e-07 3.6229e-08
8.9532e+03 1.4148e-07 3.5317e-08
9.0360e+03 1.3791e-07 3.4429e-08
9.1197e+03 1.3444e-07 3.3563e-08
9.2041e+03 1.3105e-07 3.2718e-08
9.2893e+03 1.2775e-07 3.1895e-08
9.3753e+03 1.2453e-07 3.1092e-08
9.4621e+03 1.2140e-07 3.0310e-08
9.5497e+03 1.1834e-07 2.9547e-08
9.6381e+03 1.1536e-07 2.8803e-08
9.7273e+03 1.1245e-07 2.8078e-08
9.8174e+03 1.0962e-07 2.7372e-08
9.9083e+03 1.0686e-07 2.6683e-08
1.0000e+04 1.0417e-07 2.6011e-08
