# k[h/Mpc]   Q1   Q2    Q3    Q5    Q8     Qs2    
# 
8.9017e-02 6.2944e+02 3.7909e+02 2.1647e+03 5.0426e+02 1.0041e+03 1.1992e+02
8.9841e-02 6.3284e+02 3.8298e+02 2.1915e+03 5.0791e+02 1.0078e+03 1.1700e+02
9.0673e-02 6.3619e+02 3.8683e+02 2.2196e+03 5.1150e+02 1.0113e+03 1.1409e+02
9.1513e-02 6.3950e+02 3.9054e+02 2.2472e+03 5.1503e+02 1.0148e+03 1.1120e+02
9.2360e-02 6.4276e+02 3.9423e+02 2.2743e+03 5.1849e+02 1.0183e+03 1.0832e+02
9.3215e-02 6.4598e+02 3.9779e+02 2.3027e+03 5.2189e+02 1.0217e+03 1.0544e+02
9.4078e-02 6.4915e+02 4.0129e+02 2.3291e+03 5.2522e+02 1.0250e+03 1.0256e+02
9.4949e-02 6.5229e+02 4.0470e+02 2.3580e+03 5.2849e+02 1.0283e+03 9.9688e+01
9.5828e-02 6.5538e+02 4.0802e+02 2.3840e+03 5.3170e+02 1.0315e+03 9.6803e+01
9.6715e-02 6.5844e+02 4.1127e+02 2.4127e+03 5.3485e+02 1.0346e+03 9.3911e+01
9.7610e-02 6.6147e+02 4.1441e+02 2.4391e+03 5.3795e+02 1.0377e+03 9.1003e+01
9.8514e-02 6.6446e+02 4.1752e+02 2.4669e+03 5.4099e+02 1.0407e+03 8.8079e+01
9.9426e-02 6.6743e+02 4.2050e+02 2.4942e+03 5.4397e+02 1.0437e+03 8.5132e+01
1.0035e-01 6.7037e+02 4.2347e+02 2.5208e+03 5.4691e+02 1.0466e+03 8.2159e+01
1.0128e-01 6.7328e+02 4.2632e+02 2.5490e+03 5.4980e+02 1.0495e+03 7.9157e+01
1.0221e-01 6.7616e+02 4.2915e+02 2.5747e+03 5.5265e+02 1.0523e+03 7.6119e+01
1.0316e-01 6.7903e+02 4.3190e+02 2.6035e+03 5.5547e+02 1.0551e+03 7.3049e+01
1.0411e-01 6.8187e+02 4.3461e+02 2.6288e+03 5.5824e+02 1.0578e+03 6.9936e+01
1.0508e-01 6.8469e+02 4.3730e+02 2.6574e+03 5.6099e+02 1.0604e+03 6.6784e+01
1.0605e-01 6.8749e+02 4.3992e+02 2.6833e+03 5.6371e+02 1.0630e+03 6.3584e+01
1.0703e-01 6.9027e+02 4.4257e+02 2.7109e+03 5.6641e+02 1.0656e+03 6.0341e+01
1.0802e-01 6.9303e+02 4.4514e+02 2.7380e+03 5.6909e+02 1.0681e+03 5.7050e+01
1.0902e-01 6.9577e+02 4.4777e+02 2.7643e+03 5.7176e+02 1.0705e+03 5.3711e+01
1.1003e-01 6.9849e+02 4.5034e+02 2.7927e+03 5.7442e+02 1.0729e+03 5.0325e+01
1.1105e-01 7.0119e+02 4.5297e+02 2.8181e+03 5.7708e+02 1.0752e+03 4.6888e+01
1.1208e-01 7.0386e+02 4.5560e+02 2.8474e+03 5.7973e+02 1.0775e+03 4.3410e+01
1.1312e-01 7.0652e+02 4.5825e+02 2.8726e+03 5.8239e+02 1.0797e+03 3.9882e+01
1.1416e-01 7.0914e+02 4.6097e+02 2.9019e+03 5.8505e+02 1.0819e+03 3.6316e+01
1.1522e-01 7.1174e+02 4.6367e+02 2.9280e+03 5.8772e+02 1.0840e+03 3.2707e+01
1.1629e-01 7.1431e+02 4.6651e+02 2.9564e+03 5.9040e+02 1.0860e+03 2.9065e+01
1.1736e-01 7.1685e+02 4.6930e+02 2.9843e+03 5.9309e+02 1.0880e+03 2.5391e+01
1.1845e-01 7.1935e+02 4.7226e+02 3.0113e+03 5.9579e+02 1.0899e+03 2.1688e+01
1.1955e-01 7.2180e+02 4.7519e+02 3.0411e+03 5.9851e+02 1.0917e+03 1.7967e+01
1.2065e-01 7.2422e+02 4.7826e+02 3.0671e+03 6.0124e+02 1.0934e+03 1.4226e+01
1.2177e-01 7.2659e+02 4.8137e+02 3.0982e+03 6.0398e+02 1.0951e+03 1.0480e+01
1.2290e-01 7.2891e+02 4.8455e+02 3.1241e+03 6.0673e+02 1.0967e+03 6.7263e+00
1.2404e-01 7.3117e+02 4.8784e+02 3.1554e+03 6.0949e+02 1.0982e+03 2.9819e+00
1.2518e-01 7.3337e+02 4.9111e+02 3.1826e+03 6.1226e+02 1.0997e+03 -7.5544e-01
1.2634e-01 7.3551e+02 4.9457e+02 3.2128e+03 6.1502e+02 1.1010e+03 -4.4717e+00
1.2751e-01 7.3758e+02 4.9795e+02 3.2422e+03 6.1778e+02 1.1023e+03 -8.1630e+00
1.2869e-01 7.3957e+02 5.0152e+02 3.2706e+03 6.2053e+02 1.1035e+03 -1.1823e+01
1.2988e-01 7.4150e+02 5.0502e+02 3.3025e+03 6.2327e+02 1.1045e+03 -1.5440e+01
1.3109e-01 7.4334e+02 5.0864e+02 3.3294e+03 6.2598e+02 1.1055e+03 -1.9015e+01
1.3230e-01 7.4510e+02 5.1224e+02 3.3628e+03 6.2867e+02 1.1064e+03 -2.2532e+01
1.3353e-01 7.4677e+02 5.1584e+02 3.3894e+03 6.3131e+02 1.1072e+03 -2.5996e+01
1.3476e-01 7.4836e+02 5.1950e+02 3.4226e+03 6.3391e+02 1.1078e+03 -2.9391e+01
1.3601e-01 7.4985e+02 5.2303e+02 3.4505e+03 6.3646e+02 1.1084e+03 -3.2722e+01
1.3727e-01 7.5126e+02 5.2668e+02 3.4819e+03 6.3895e+02 1.1089e+03 -3.5978e+01
1.3854e-01 7.5257e+02 5.3012e+02 3.5123e+03 6.4136e+02 1.1093e+03 -3.9160e+01
1.3982e-01 7.5378e+02 5.3365e+02 3.5409e+03 6.4370e+02 1.1095e+03 -4.2267e+01
1.4112e-01 7.5490e+02 5.3698e+02 3.5736e+03 6.4595e+02 1.1097e+03 -4.5291e+01
1.4242e-01 7.5593e+02 5.4030e+02 3.5999e+03 6.4811e+02 1.1098e+03 -4.8245e+01
1.4374e-01 7.5687e+02 5.4347e+02 3.6338e+03 6.5017e+02 1.1097e+03 -5.1112e+01
1.4507e-01 7.5772e+02 5.4651e+02 3.6593e+03 6.5212e+02 1.1096e+03 -5.3913e+01
1.4641e-01 7.5847e+02 5.4949e+02 3.6921e+03 6.5397e+02 1.1094e+03 -5.6633e+01
1.4777e-01 7.5915e+02 5.5220e+02 3.7187e+03 6.5569e+02 1.1091e+03 -5.9291e+01
1.4914e-01 7.5974e+02 5.5491e+02 3.7486e+03 6.5730e+02 1.1087e+03 -6.1880e+01
1.5052e-01 7.6025e+02 5.5729e+02 3.7774e+03 6.5879e+02 1.1082e+03 -6.4411e+01
1.5191e-01 7.6069e+02 5.5968e+02 3.8036e+03 6.6017e+02 1.1076e+03 -6.6890e+01
1.5332e-01 7.6105e+02 5.6175e+02 3.8345e+03 6.6142e+02 1.1069e+03 -6.9317e+01
1.5474e-01 7.6136e+02 5.6376e+02 3.8576e+03 6.6255e+02 1.1062e+03 -7.1711e+01
1.5617e-01 7.6159e+02 5.6556e+02 3.8893e+03 6.6357e+02 1.1054e+03 -7.4062e+01
1.5762e-01 7.6177e+02 5.6717e+02 3.9112e+03 6.6448e+02 1.1045e+03 -7.6396e+01
1.5907e-01 7.6190e+02 5.6872e+02 3.9414e+03 6.6529e+02 1.1035e+03 -7.8701e+01
1.6055e-01 7.6197e+02 5.6999e+02 3.9643e+03 6.6601e+02 1.1025e+03 -8.1000e+01
1.6203e-01 7.6201e+02 5.7130e+02 3.9911e+03 6.6663e+02 1.1014e+03 -8.3288e+01
1.6353e-01 7.6199e+02 5.7229e+02 4.0166e+03 6.6717e+02 1.1002e+03 -8.5575e+01
1.6505e-01 7.6194e+02 5.7339e+02 4.0392e+03 6.6764e+02 1.0990e+03 -8.7870e+01
1.6658e-01 7.6185e+02 5.7422e+02 4.0674e+03 6.6805e+02 1.0977e+03 -9.0165e+01
1.6812e-01 7.6173e+02 5.7510e+02 4.0868e+03 6.6841e+02 1.0964e+03 -9.2482e+01
1.6967e-01 7.6158e+02 5.7588e+02 4.1163e+03 6.6873e+02 1.0950e+03 -9.4800e+01
1.7124e-01 7.6139e+02 5.7661e+02 4.1347e+03 6.6901e+02 1.0935e+03 -9.7146e+01
1.7283e-01 7.6116e+02 5.7742e+02 4.1632e+03 6.6927e+02 1.0920e+03 -9.9494e+01
1.7443e-01 7.6091e+02 5.7807e+02 4.1834e+03 6.6952e+02 1.0904e+03 -1.0187e+02
1.7604e-01 7.6062e+02 5.7896e+02 4.2086e+03 6.6976e+02 1.0888e+03 -1.0424e+02
1.7767e-01 7.6028e+02 5.7964e+02 4.2326e+03 6.7000e+02 1.0871e+03 -1.0663e+02
1.7932e-01 7.5991e+02 5.8061e+02 4.2535e+03 6.7024e+02 1.0854e+03 -1.0902e+02
1.8098e-01 7.5950e+02 5.8142e+02 4.2816e+03 6.7048e+02 1.0835e+03 -1.1140e+02
1.8265e-01 7.5904e+02 5.8246e+02 4.2991e+03 6.7074e+02 1.0817e+03 -1.1379e+02
1.8435e-01 7.5853e+02 5.8349e+02 4.3297e+03 6.7101e+02 1.0797e+03 -1.1615e+02
1.8605e-01 7.5797e+02 5.8456e+02 4.3466e+03 6.7128e+02 1.0777e+03 -1.1850e+02
1.8777e-01 7.5734e+02 5.8583e+02 4.3763e+03 6.7156e+02 1.0756e+03 -1.2080e+02
1.8951e-01 7.5665e+02 5.8694e+02 4.3959e+03 6.7183e+02 1.0734e+03 -1.2308e+02
1.9127e-01 7.5590e+02 5.8838e+02 4.4218e+03 6.7210e+02 1.0712e+03 -1.2530e+02
1.9304e-01 7.5508e+02 5.8955e+02 4.4465e+03 6.7235e+02 1.0689e+03 -1.2748e+02
1.9483e-01 7.5418e+02 5.9105e+02 4.4669e+03 6.7258e+02 1.0665e+03 -1.2960e+02
1.9663e-01 7.5321e+02 5.9228e+02 4.4966e+03 6.7277e+02 1.0640e+03 -1.3164e+02
1.9845e-01 7.5216e+02 5.9369e+02 4.5128e+03 6.7291e+02 1.0614e+03 -1.3364e+02
2.0029e-01 7.5103e+02 5.9498e+02 4.5449e+03 6.7300e+02 1.0588e+03 -1.3554e+02
2.0214e-01 7.4982e+02 5.9616e+02 4.5600e+03 6.7301e+02 1.0560e+03 -1.3738e+02
2.0401e-01 7.4853e+02 5.9743e+02 4.5903e+03 6.7295e+02 1.0532e+03 -1.3913e+02
2.0590e-01 7.4717e+02 5.9833e+02 4.6083e+03 6.7280e+02 1.0503e+03 -1.4082e+02
2.0781e-01 7.4573e+02 5.9946e+02 4.6330e+03 6.7255e+02 1.0474e+03 -1.4243e+02
2.0973e-01 7.4422e+02 6.0007e+02 4.6563e+03 6.7219e+02 1.0443e+03 -1.4396e+02
2.1167e-01 7.4264e+02 6.0090e+02 4.6737e+03 6.7173e+02 1.0412e+03 -1.4544e+02
2.1363e-01 7.4098e+02 6.0126e+02 4.7019e+03 6.7115e+02 1.0381e+03 -1.4684e+02
2.1561e-01 7.3928e+02 6.0167e+02 4.7137e+03 6.7046e+02 1.0348e+03 -1.4821e+02
2.1760e-01 7.3751e+02 6.0182e+02 4.7437e+03 6.6966e+02 1.0315e+03 -1.4951e+02
2.1962e-01 7.3569e+02 6.0175e+02 4.7540e+03 6.6875e+02 1.0281e+03 -1.5078e+02
2.2165e-01 7.3382e+02 6.0172e+02 4.7811e+03 6.6773e+02 1.0247e+03 -1.5201e+02
2.2370e-01 7.3191e+02 6.0124e+02 4.7943e+03 6.6663e+02 1.0213e+03 -1.5322e+02
2.2578e-01 7.2996e+02 6.0102e+02 4.8148e+03 6.6543e+02 1.0177e+03 -1.5440e+02
2.2787e-01 7.2797e+02 6.0025e+02 4.8339e+03 6.6417e+02 1.0142e+03 -1.5556e+02
2.2998e-01 7.2596e+02 5.9980e+02 4.8463e+03 6.6283e+02 1.0106e+03 -1.5673e+02
2.3210e-01 7.2390e+02 5.9893e+02 4.8713e+03 6.6145e+02 1.0069e+03 -1.5786e+02
2.3425e-01 7.2182e+02 5.9825e+02 4.8777e+03 6.6002e+02 1.0032e+03 -1.5902e+02
2.3642e-01 7.1971e+02 5.9744e+02 4.9054e+03 6.5857e+02 9.9949e+02 -1.6014e+02
2.3861e-01 7.1757e+02 5.9656e+02 4.9107e+03 6.5710e+02 9.9572e+02 -1.6129e+02
2.4082e-01 7.1540e+02 5.9592e+02 4.9361e+03 6.5561e+02 9.9190e+02 -1.6240e+02
2.4305e-01 7.1320e+02 5.9493e+02 4.9456e+03 6.5413e+02 9.8804e+02 -1.6353e+02
2.4530e-01 7.1097e+02 5.9445e+02 4.9641e+03 6.5265e+02 9.8414e+02 -1.6462e+02
2.4757e-01 7.0870e+02 5.9350e+02 4.9816e+03 6.5117e+02 9.8019e+02 -1.6571e+02
2.4986e-01 7.0639e+02 5.9310e+02 4.9913e+03 6.4969e+02 9.7620e+02 -1.6677e+02
2.5217e-01 7.0404e+02 5.9232e+02 5.0168e+03 6.4822e+02 9.7216e+02 -1.6779e+02
2.5451e-01 7.0165e+02 5.9187e+02 5.0199e+03 6.4674e+02 9.6807e+02 -1.6879e+02
2.5686e-01 6.9920e+02 5.9134e+02 5.0493e+03 6.4526e+02 9.6393e+02 -1.6973e+02
2.5924e-01 6.9671e+02 5.9073e+02 5.0514e+03 6.4376e+02 9.5975e+02 -1.7065e+02
2.6164e-01 6.9417e+02 5.9040e+02 5.0780e+03 6.4223e+02 9.5551e+02 -1.7149e+02
2.6407e-01 6.9158e+02 5.8960e+02 5.0856e+03 6.4066e+02 9.5122e+02 -1.7229e+02
2.6651e-01 6.8893e+02 5.8932e+02 5.1033e+03 6.3905e+02 9.4688e+02 -1.7303e+02
2.6898e-01 6.8623e+02 5.8836e+02 5.1203e+03 6.3737e+02 9.4249e+02 -1.7372e+02
2.7147e-01 6.8349e+02 5.8791e+02 5.1270e+03 6.3564e+02 9.3805e+02 -1.7436e+02
2.7398e-01 6.8069e+02 5.8687e+02 5.1526e+03 6.3382e+02 9.3357e+02 -1.7492e+02
2.7652e-01 6.7786e+02 5.8604e+02 5.1512e+03 6.3193e+02 9.2905e+02 -1.7547e+02
2.7908e-01 6.7497e+02 5.8498e+02 5.1801e+03 6.2996e+02 9.2449e+02 -1.7593e+02
2.8166e-01 6.7205e+02 5.8368e+02 5.1773e+03 6.2791e+02 9.1989e+02 -1.7639e+02
2.8427e-01 6.6909e+02 5.8259e+02 5.2019e+03 6.2578e+02 9.1525e+02 -1.7678e+02
2.8690e-01 6.6611e+02 5.8086e+02 5.2049e+03 6.2357e+02 9.1058e+02 -1.7716e+02
2.8955e-01 6.6309e+02 5.7968e+02 5.2189e+03 6.2130e+02 9.0588e+02 -1.7751e+02
2.9224e-01 6.6005e+02 5.7770e+02 5.2323e+03 6.1897e+02 9.0116e+02 -1.7783e+02
2.9494e-01 6.5699e+02 5.7632e+02 5.2337e+03 6.1659e+02 8.9641e+02 -1.7815e+02
2.9767e-01 6.5390e+02 5.7433e+02 5.2569e+03 6.1417e+02 8.9163e+02 -1.7843e+02
3.0043e-01 6.5080e+02 5.7267e+02 5.2494e+03 6.1172e+02 8.8683e+02 -1.7873e+02
3.0321e-01 6.4767e+02 5.7086e+02 5.2769e+03 6.0925e+02 8.8201e+02 -1.7898e+02
3.0602e-01 6.4453e+02 5.6891e+02 5.2683e+03 6.0677e+02 8.7716e+02 -1.7925e+02
3.0885e-01 6.4136e+02 5.6737e+02 5.2917e+03 6.0429e+02 8.7229e+02 -1.7948e+02
3.1171e-01 6.3817e+02 5.6523e+02 5.2905e+03 6.0180e+02 8.6740e+02 -1.7971e+02
3.1459e-01 6.3496e+02 5.6388e+02 5.3024e+03 5.9931e+02 8.6249e+02 -1.7990e+02
3.1751e-01 6.3172e+02 5.6172e+02 5.3142e+03 5.9683e+02 8.5755e+02 -1.8007e+02
3.2044e-01 6.2847e+02 5.6037e+02 5.3120e+03 5.9434e+02 8.5258e+02 -1.8023e+02
3.2341e-01 6.2517e+02 5.5838e+02 5.3361e+03 5.9183e+02 8.4759e+02 -1.8032e+02
3.2641e-01 6.2186e+02 5.5681e+02 5.3237e+03 5.8932e+02 8.4258e+02 -1.8042e+02
3.2943e-01 6.1851e+02 5.5508e+02 5.3530e+03 5.8678e+02 8.3754e+02 -1.8044e+02
3.3248e-01 6.1514e+02 5.5315e+02 5.3396e+03 5.8421e+02 8.3248e+02 -1.8047e+02
3.3555e-01 6.1173e+02 5.5165e+02 5.3636e+03 5.8160e+02 8.2739e+02 -1.8041e+02
3.3866e-01 6.0831e+02 5.4935e+02 5.3593e+03 5.7895e+02 8.2229e+02 -1.8036e+02
3.4180e-01 6.0485e+02 5.4789e+02 5.3691e+03 5.7625e+02 8.1716e+02 -1.8025e+02
3.4496e-01 6.0138e+02 5.4538e+02 5.3796e+03 5.7350e+02 8.1201e+02 -1.8010e+02
3.4815e-01 5.9789e+02 5.4371e+02 5.3726e+03 5.7070e+02 8.0685e+02 -1.7995e+02
3.5138e-01 5.9436e+02 5.4122e+02 5.3964e+03 5.6786e+02 8.0168e+02 -1.7974e+02
3.5463e-01 5.9084e+02 5.3913e+02 5.3778e+03 5.6497e+02 7.9649e+02 -1.7955e+02
3.5791e-01 5.8729e+02 5.3684e+02 5.4069e+03 5.6204e+02 7.9129e+02 -1.7929e+02
3.6123e-01 5.8374e+02 5.3428e+02 5.3873e+03 5.5909e+02 7.8608e+02 -1.7907e+02
3.6457e-01 5.8017e+02 5.3225e+02 5.4101e+03 5.5611e+02 7.8087e+02 -1.7878e+02
3.6794e-01 5.7660e+02 5.2935e+02 5.4010e+03 5.5311e+02 7.7564e+02 -1.7851e+02
3.7135e-01 5.7301e+02 5.2748e+02 5.4078e+03 5.5010e+02 7.7041e+02 -1.7821e+02
3.7479e-01 5.6941e+02 5.2449e+02 5.4160e+03 5.4709e+02 7.6517e+02 -1.7790e+02
3.7826e-01 5.6581e+02 5.2256e+02 5.4040e+03 5.4408e+02 7.5992e+02 -1.7759e+02
3.8176e-01 5.6219e+02 5.1978e+02 5.4282e+03 5.4106e+02 7.5467e+02 -1.7722e+02
3.8529e-01 5.5857e+02 5.1756e+02 5.4033e+03 5.3804e+02 7.4941e+02 -1.7689e+02
3.8886e-01 5.5492e+02 5.1517e+02 5.4341e+03 5.3502e+02 7.4414e+02 -1.7647e+02
3.9246e-01 5.5128e+02 5.1252e+02 5.4087e+03 5.3199e+02 7.3887e+02 -1.7609e+02
3.9609e-01 5.4760e+02 5.1052e+02 5.4323e+03 5.2894e+02 7.3359e+02 -1.7563e+02
3.9976e-01 5.4394e+02 5.0750e+02 5.4196e+03 5.2588e+02 7.2831e+02 -1.7519e+02
4.0346e-01 5.4025e+02 5.0566e+02 5.4245e+03 5.2279e+02 7.2302e+02 -1.7470e+02
4.0720e-01 5.3655e+02 5.0249e+02 5.4319e+03 5.1968e+02 7.1773e+02 -1.7419e+02
4.1097e-01 5.3285e+02 5.0049e+02 5.4151e+03 5.1655e+02 7.1244e+02 -1.7368e+02
4.1477e-01 5.2913e+02 4.9747e+02 5.4405e+03 5.1338e+02 7.0714e+02 -1.7311e+02
4.1861e-01 5.2543e+02 4.9502e+02 5.4091e+03 5.1020e+02 7.0185e+02 -1.7258e+02
4.2249e-01 5.2169e+02 4.9236e+02 5.4412e+03 5.0699e+02 6.9656e+02 -1.7196e+02
4.2640e-01 5.1798e+02 4.8935e+02 5.4095e+03 5.0377e+02 6.9127e+02 -1.7140e+02
4.3035e-01 5.1425e+02 4.8710e+02 5.4329e+03 5.0053e+02 6.8598e+02 -1.7077e+02
4.3433e-01 5.1052e+02 4.8368e+02 5.4159e+03 4.9729e+02 6.8070e+02 -1.7017e+02
4.3835e-01 5.0679e+02 4.8165e+02 5.4181e+03 4.9403e+02 6.7543e+02 -1.6953e+02
4.4241e-01 5.0306e+02 4.7814e+02 5.4241e+03 4.9078e+02 6.7015e+02 -1.6888e+02
4.4650e-01 4.9934e+02 4.7600e+02 5.4019e+03 4.8753e+02 6.6489e+02 -1.6825e+02
4.5064e-01 4.9560e+02 4.7276e+02 5.4286e+03 4.8427e+02 6.5963e+02 -1.6754e+02
4.5481e-01 4.9188e+02 4.7020e+02 5.3903e+03 4.8102e+02 6.5437e+02 -1.6690e+02
4.5902e-01 4.8813e+02 4.6747e+02 5.4249e+03 4.7776e+02 6.4912e+02 -1.6615e+02
4.6327e-01 4.8442e+02 4.6435e+02 5.3867e+03 4.7450e+02 6.4388e+02 -1.6548e+02
4.6756e-01 4.8067e+02 4.6212e+02 5.4113e+03 4.7123e+02 6.3865e+02 -1.6472e+02
4.7189e-01 4.7695e+02 4.5855e+02 5.3904e+03 4.6795e+02 6.3342e+02 -1.6399e+02
4.7625e-01 4.7321e+02 4.5655e+02 5.3906e+03 4.6467e+02 6.2821e+02 -1.6323e+02
4.8066e-01 4.6948e+02 4.5285e+02 5.3962e+03 4.6137e+02 6.2300e+02 -1.6244e+02
4.8511e-01 4.6576e+02 4.5068e+02 5.3685e+03 4.5806e+02 6.1780e+02 -1.6169e+02
4.8960e-01 4.6203e+02 4.4726e+02 5.3973e+03 4.5475e+02 6.1262e+02 -1.6085e+02
4.9414e-01 4.5833e+02 4.4457e+02 5.3517e+03 4.5143e+02 6.0745e+02 -1.6009e+02
4.9871e-01 4.5460e+02 4.4171e+02 5.3889e+03 4.4810e+02 6.0228e+02 -1.5923e+02
5.0333e-01 4.5091e+02 4.3838e+02 5.3440e+03 4.4478e+02 5.9714e+02 -1.5845e+02
5.0799e-01 4.4720e+02 4.3610e+02 5.3695e+03 4.4146e+02 5.9200e+02 -1.5758e+02
5.1269e-01 4.4351e+02 4.3229e+02 5.3445e+03 4.3814e+02 5.8688e+02 -1.5677e+02
5.1744e-01 4.3982e+02 4.3031e+02 5.3424e+03 4.3482e+02 5.8178e+02 -1.5591e+02
5.2223e-01 4.3614e+02 4.2642e+02 5.3476e+03 4.3151e+02 5.7668e+02 -1.5504e+02
5.2706e-01 4.3247e+02 4.2429e+02 5.3143e+03 4.2820e+02 5.7161e+02 -1.5420e+02
5.3194e-01 4.2879e+02 4.2076e+02 5.3459e+03 4.2489e+02 5.6655e+02 -1.5328e+02
5.3686e-01 4.2515e+02 4.1806e+02 5.2926e+03 4.2159e+02 5.6151e+02 -1.5244e+02
5.4183e-01 4.2148e+02 4.1519e+02 5.3334e+03 4.1827e+02 5.5647e+02 -1.5149e+02
5.4685e-01 4.1786e+02 4.1176e+02 5.2817e+03 4.1497e+02 5.5147e+02 -1.5064e+02
5.5191e-01 4.1421e+02 4.0954e+02 5.3088e+03 4.1166e+02 5.4647e+02 -1.4969e+02
5.5702e-01 4.1060e+02 4.0557e+02 5.2800e+03 4.0836e+02 5.4150e+02 -1.4880e+02
5.6218e-01 4.0698e+02 4.0367e+02 5.2757e+03 4.0505e+02 5.3654e+02 -1.4787e+02
5.6738e-01 4.0338e+02 3.9961e+02 5.2811e+03 4.0175e+02 5.3160e+02 -1.4692e+02
5.7264e-01 3.9980e+02 3.9752e+02 5.2418e+03 3.9846e+02 5.2669e+02 -1.4602e+02
5.7794e-01 3.9620e+02 3.9389e+02 5.2765e+03 3.9517e+02 5.2179e+02 -1.4503e+02
5.8329e-01 3.9266e+02 3.9117e+02 5.2154e+03 3.9189e+02 5.1691e+02 -1.4414e+02
5.8869e-01 3.8908e+02 3.8830e+02 5.2602e+03 3.8861e+02 5.1205e+02 -1.4313e+02
5.9414e-01 3.8555e+02 3.8479e+02 5.2013e+03 3.8535e+02 5.0722e+02 -1.4223e+02
5.9964e-01 3.8201e+02 3.8267e+02 5.2304e+03 3.8209e+02 5.0240e+02 -1.4122e+02
6.0519e-01 3.7850e+02 3.7857e+02 5.1978e+03 3.7884e+02 4.9760e+02 -1.4028e+02
6.1079e-01 3.7499e+02 3.7681e+02 5.1914e+03 3.7559e+02 4.9283e+02 -1.3931e+02
6.1645e-01 3.7149e+02 3.7263e+02 5.1974e+03 3.7235e+02 4.8808e+02 -1.3832e+02
6.2215e-01 3.6803e+02 3.7066e+02 5.1520e+03 3.6912e+02 4.8335e+02 -1.3738e+02
6.2791e-01 3.6454e+02 3.6697e+02 5.1907e+03 3.6589e+02 4.7864e+02 -1.3634e+02
6.3373e-01 3.6112e+02 3.6428e+02 5.1213e+03 3.6268e+02 4.7397e+02 -1.3542e+02
6.3959e-01 3.5766e+02 3.6145e+02 5.1707e+03 3.5947e+02 4.6930e+02 -1.3436e+02
6.4551e-01 3.5426e+02 3.5788e+02 5.1046e+03 3.5628e+02 4.6467e+02 -1.3344e+02
6.5149e-01 3.5084e+02 3.5589e+02 5.1359e+03 3.5308e+02 4.6006e+02 -1.3240e+02
6.5752e-01 3.4746e+02 3.5167e+02 5.0997e+03 3.4991e+02 4.5547e+02 -1.3143e+02
6.6361e-01 3.4408e+02 3.5010e+02 5.0913e+03 3.4674e+02 4.5091e+02 -1.3043e+02
6.6975e-01 3.4072e+02 3.4581e+02 5.0983e+03 3.4358e+02 4.4637e+02 -1.2941e+02
6.7595e-01 3.3739e+02 3.4399e+02 5.0465e+03 3.4044e+02 4.4186e+02 -1.2845e+02
6.8221e-01 3.3404e+02 3.4027e+02 5.0898e+03 3.3730e+02 4.3737e+02 -1.2739e+02
6.8852e-01 3.3076e+02 3.3765e+02 5.0119e+03 3.3419e+02 4.3292e+02 -1.2646e+02
6.9490e-01 3.2744e+02 3.3491e+02 5.0665e+03 3.3107e+02 4.2847e+02 -1.2538e+02
7.0133e-01 3.2420e+02 3.3130e+02 4.9931e+03 3.2798e+02 4.2407e+02 -1.2445e+02
7.0782e-01 3.2092e+02 3.2949e+02 5.0270e+03 3.2489e+02 4.1968e+02 -1.2339e+02
7.1438e-01 3.1769e+02 3.2518e+02 4.9874e+03 3.2182e+02 4.1533e+02 -1.2241e+02
7.2099e-01 3.1446e+02 3.2382e+02 4.9770e+03 3.1876e+02 4.1100e+02 -1.2140e+02
7.2766e-01 3.1125e+02 3.1946e+02 4.9854e+03 3.1571e+02 4.0669e+02 -1.2037e+02
7.3440e-01 3.0809e+02 3.1782e+02 4.9271e+03 3.1268e+02 4.0242e+02 -1.1942e+02
7.4120e-01 3.0489e+02 3.1410e+02 4.9755e+03 3.0965e+02 3.9816e+02 -1.1834e+02
7.4806e-01 3.0177e+02 3.1156e+02 4.8890e+03 3.0666e+02 3.9395e+02 -1.1743e+02
7.5499e-01 2.9861e+02 3.0895e+02 4.9493e+03 3.0366e+02 3.8974e+02 -1.1634e+02
7.6198e-01 2.9553e+02 3.0532e+02 4.8684e+03 3.0069e+02 3.8558e+02 -1.1541e+02
7.6903e-01 2.9241e+02 3.0374e+02 4.9053e+03 2.9772e+02 3.8144e+02 -1.1435e+02
7.7615e-01 2.8935e+02 2.9934e+02 4.8624e+03 2.9477e+02 3.7733e+02 -1.1339e+02
7.8333e-01 2.8629e+02 2.9824e+02 4.8499e+03 2.9184e+02 3.7324e+02 -1.1239e+02
7.9059e-01 2.8324e+02 2.9381e+02 4.8604e+03 2.8892e+02 3.6918e+02 -1.1136e+02
7.9790e-01 2.8025e+02 2.9238e+02 4.7953e+03 2.8602e+02 3.6516e+02 -1.1043e+02
8.0529e-01 2.7722e+02 2.8870e+02 4.8493e+03 2.8313e+02 3.6115e+02 -1.0935e+02
8.1275e-01 2.7428e+02 2.8627e+02 4.7540e+03 2.8026e+02 3.5719e+02 -1.0846e+02
8.2027e-01 2.7128e+02 2.8380e+02 4.8204e+03 2.7740e+02 3.5324e+02 -1.0737e+02
8.2786e-01 2.6838e+02 2.8016e+02 4.7322e+03 2.7457e+02 3.4933e+02 -1.0647e+02
8.3553e-01 2.6543e+02 2.7883e+02 4.7721e+03 2.7174e+02 3.4544e+02 -1.0543e+02
8.4326e-01 2.6255e+02 2.7437e+02 4.7263e+03 2.6893e+02 3.4158e+02 -1.0448e+02
